Uptime,Year,Month,Day,Hour,Minute,Second,Servo Position (deg),Scale Value (grams),MMA8451 Raw Count X,MMA8451 Raw Count Y,MMA8451 Raw Count Z,MMA8451 Acceleration X (m/s^2),MMA8451 Acceleration Y (m/s^2),MMA8451 Acceleration Z (m/s^2),MMA8451 Orientation,SABOT Switch 1,SABOT Switch 2,SABOT Switch 3,Phototransistor,NTC Thermistor,MS5607 Altitude (meters),MS5607 Temperature (Deg C),MS5607 Pressure (mBar),SHTC3 Temperature (Deg C),SHTC3 Humidity (%RH),LIS3MDL Raw Count X,LIS3MDL Raw Count Y,LIS3MDL Raw Count Z,LIS3MDL Field X (uTesla),LIS3MDL Field Y (uTesla),LIS3MDL Field Z (uTesla),LSM6DSL Acceleration X (g),LSM6DSL Acceleration Y (g),LSM6DSL Acceleration Z (g),LSM6DSL Gyro X (dps),LSM6DSL Gyro Y (dps),LSM6DSL Gyro Z (dps),USB Detect,Logical Battery Voltage (V),Logical Battery Shunt (mV),Logical Battery Current (mA),Servo Battery Voltage (V),Servo Battery Shunt (mV),Servo Battery Current (mA),COTS Battery Voltage (V),COTS Battery Shunt (mV),COTS Battery Current (mA),Log Count,Log Time (ms)
4246413,2000,1,3,19,22,9,115,8388.61,1023,172,-9,9.79,1.61,-0.04,5,0,0,0,1000,441,1454.88,29.65,861.83,30.11,20.73,-7315,13574,-3563,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.04,0.12,1,4.08,4.71,46.1,0.02,4.67,0,4.15,0.66,6.3,2114,256
4246718,2000,1,3,19,22,9,115,8388.61,1021,172,-10,9.8,1.61,-0.07,5,0,0,0,1000,441,1455.15,29.66,861.81,30.17,20.74,-2195,13697,-9190,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.16,0.12,1,4.08,4.61,46.5,0.01,4.67,-0.2,4.15,0.71,7.1,2115,168
4246937,2000,1,3,19,22,10,115,8388.61,1021,169,-8,9.76,1.62,-0.07,5,0,0,0,1000,441,1454.65,29.67,861.86,30.16,20.74,-3219,13637,-28903,-422.32,0.48,0,0.19,0.99,0.03,-3.36,1.1,0.12,1,4.08,4.66,46.5,0.01,4.66,0,4.15,0.68,6.7,2116,166
4247154,2000,1,3,19,22,10,115,8388.61,1023,169,-11,9.8,1.63,-0.1,5,0,0,0,1000,441,1455.31,29.67,861.8,30.17,20.74,-1683,13726,-9190,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.67,46.5,0.02,4.64,-0.3,4.16,0.6,6.2,2117,168
4247371,2000,1,3,19,22,10,115,8388.61,1024,172,-7,9.84,1.63,-0.12,5,0,0,0,1000,441,1455.47,29.67,861.79,30.17,20.74,-2195,13697,-9190,-422.32,0.48,0,0.19,,0.03,-3.3,1.04,0.12,1,4.08,4.63,46.6,0.02,4.66,-0.1,4.15,0.69,6.9,2118,211
4247633,2000,1,3,19,22,10,115,8388.61,1023,166,-5,9.79,1.61,-0.08,5,0,0,0,1000,441,1454.91,29.68,861.84,30.16,20.76,-3219,13637,10283,0.16,-13.46,281.1,0.19,0.99,0.03,-3.3,1.1,0.18,1,4.08,4.66,46.8,0.02,4.63,-0.1,4.16,0.66,6.9,2119,168
4247851,2000,1,3,19,22,11,115,8387.79,1023,170,-9,9.77,1.62,-0.08,5,0,0,0,1000,441,1455.42,29.68,861.03,30.17,20.8,-2195,13697,-29627,-422.32,0.48,0,0.19,0.99,0.03,-3.36,1.1,0.18,1,4.08,4.62,46.7,0.01,4.63,-0.4,4.15,0.63,6,2120,210
4248111,2000,1,3,19,22,11,115,8388.61,1020,166,-11,9.79,1.64,-0.07,5,0,0,0,1000,441,1454.73,29.69,861.87,30.15,20.79,-3987,13590,2361,-422.32,0.48,0,0.19,0.99,0.03,-3.36,1.1,0.12,1,4.08,4.65,46.4,0.02,4.64,-0.5,4.16,0.62,6.4,2121,168
4248330,2000,1,3,19,22,11,115,4.63,1023,170,-17,9.77,1.59,-0.07,5,0,0,0,1000,441,1455.36,29.7,861.81,30.18,20.82,-915,13675,26190,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.04,0.12,1,4.08,4.66,46.5,0.01,4.65,0,4.15,0.7,7,2122,166
4248547,2000,1,3,19,22,11,115,8178.89,1025,167,-10,9.81,1.61,-0.15,5,0,0,0,1000,441,1454.97,29.7,861.85,30.16,20.81,-2963,13778,-16312,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.04,0.12,1,4.08,4.65,46.9,0.01,,-0.3,4.15,0.61,6.1,2123,213
4248809,2000,1,3,19,22,11,115,8388.61,1021,167,-10,9.77,1.64,-0.15,5,0,0,0,1000,441,1455.23,29.71,861.82,30.16,20.82,-2451,13744,26963,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.65,46.3,0.01,4.66,-0.4,4.16,0.66,6.5,2124,168
4249026,2000,1,3,19,22,12,115,8388.61,1022,169,-7,9.78,1.63,-0.09,5,0,0,0,1000,441,1454.82,29.71,861.86,30.17,20.82,-2195,13697,26190,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.61,46.7,0.01,4.69,-0.3,4.16,0.67,6.6,2125,168
4249243,2000,1,3,19,22,12,115,8388.61,1026,170,-9,9.82,1.63,-0.16,5,0,0,0,1000,441,1454.96,29.72,861.85,30.16,20.8,-2451,13744,6978,-422.32,0.48,0,0.19,0.99,0.03,-3.23,1.1,0.06,1,4.08,4.65,46.3,0.01,4.68,-0.3,4.15,0.66,6.5,2126,166
4249460,2000,1,3,19,22,12,115,8388.56,1023,169,-6,9.82,1.59,-0.09,5,0,0,0,1000,441,1455.26,29.72,,30.17,20.79,-2195,13697,2361,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.16,0.12,1,4.08,4.64,46.3,0.02,4.61,-0.2,4.16,0.66,6.4,2127,211
4249720,2000,1,3,19,22,12,115,8388.61,1020,172,-5,9.79,1.58,-0.09,5,0,0,0,1000,441,1454.88,29.73,861.87,30.21,20.77,1646,13599,-29139,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.64,46.6,0.01,4.64,-0.2,4.16,0.6,6.3,2128,168
4249937,2000,1,3,19,22,13,115,8388.61,1020,170,-9,9.82,1.65,-0.11,5,0,0,0,1000,441,1455.4,29.73,861.82,30.19,20.77,366,13704,-5073,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.18,1,4.08,4.66,46.9,0.02,4.67,-0.2,4.15,0.66,6.8,2129,168
4250157,2000,1,3,19,22,13,115,8388.61,1014,167,-11,9.85,1.66,-0.04,5,0,0,0,1000,441,1455.41,29.74,861.82,30.21,20.77,1646,13599,-5073,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.66,46.4,0.02,4.64,-0.2,4.15,0.69,6.8,2130,165
4250374,2000,1,3,19,22,13,115,8388.6,1023,172,-8,9.78,1.59,-0.11,5,0,0,0,1000,441,1455.02,29.73,861.85,30.2,20.75,1134,13693,14117,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.68,46.3,0.02,4.62,-0.2,4.16,0.68,7,2131,254
4250679,2000,1,3,19,22,13,115,8388.61,1023,169,-10,9.74,1.62,-0.06,5,0,0,0,1000,441,1454.76,29.74,861.88,30.2,20.77,1134,13693,-5073,-422.32,0.48,0,0.19,0.99,,-3.3,1.1,0.12,1,4.08,4.67,46.3,0.01,4.63,-0.3,4.16,0.64,6.4,2132,168
4250896,2000,1,3,19,22,14,115,8388.61,1023,170,-10,9.79,1.63,-0.12,5,0,0,0,1000,441,1454.87,29.75,861.88,30.21,20.74,2414,13617,6174,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.18,1,4.08,4.65,46.6,0.02,4.65,-0.3,4.16,0.61,5.8,2133,168
4251113,2000,1,3,19,22,14,115,8388.61,1022,172,-11,9.82,1.61,-0.03,5,0,0,0,1000,441,1455.07,29.74,861.86,30.22,20.72,3182,13764,1808,-422.32,0.48,0,0.19,0.99,0.03,-3.36,1.1,0.12,1,4.08,4.64,46.5,0.02,4.68,-0.1,4.16,0.6,6,2134,256
4251420,2000,1,3,19,22,14,115,8388.61,1020,168,-18,9.81,1.63,-0.11,5,0,0,0,1000,441,1455.02,29.76,861.87,30.22,20.72,3182,13764,2061,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.64,46.6,0.02,4.66,-0.2,4.16,0.62,6.1,2135,166
4251637,2000,1,3,19,22,14,115,8388.61,1020,8,-9,9.81,1.62,-0.12,5,0,0,0,1000,441,1455.31,29.76,861.84,30.24,20.73,4718,13720,-28649,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.04,0.12,1,4.08,4.65,46.5,0.02,4.67,-0.2,4.16,0.63,6.3,2136,166
4251854,2000,1,3,19,22,15,115,8388.61,1025,174,-9,9.81,1.64,-0.11,5,0,0,0,1000,441,1455.48,29.76,861.83,30.25,20.69,5998,13421,32509,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.04,0.06,1,4.08,4.62,46.9,0.01,4.68,,4.16,0.63,6.4,2137,211
4252116,2000,1,3,19,22,15,115,8388.61,1027,169,-7,9.83,1.61,-0.08,5,0,0,0,1000,441,1455.34,29.77,861.84,30.24,20.7,-23231,-2293,24802,262.39,-434.03,126.18,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.64,46.6,0.01,4.62,-0.3,4.16,0.61,5.9,2138,166
4252334,2000,1,3,19,22,15,115,8388.61,1017,171,-1,9.73,1.66,-0.18,5,0,0,0,1000,441,1455.11,29.78,861.87,30.21,20.71,1902,13614,-20981,-422.32,0.48,0,0.19,0.99,0.03,-3.29,1.1,0.12,1,4.08,4.64,46.7,0.02,4.63,-0.3,4.16,0.62,6.2,2139,168
4252551,2000,1,3,19,22,15,115,8362.39,1022,173,-17,9.76,1.65,-0.14,5,0,0,0,1000,440,1454.97,29.77,861.88,30.23,20.73,4206,13818,25874,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.16,0.12,1,4.08,4.63,46.6,0.02,4.65,-0.4,4.16,0.64,6.4,2140,211
4252811,2000,1,3,19,22,15,115,8388.61,1024,168,-8,9.81,1.66,-0.08,5,0,0,0,1000,440,1455.48,29.78,861.83,,20.73,6766,13601,25874,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.68,46.4,0.02,4.65,-0.3,4.16,0.61,6.4,2141,168
4253030,2000,1,3,19,22,16,115,8336.18,1024,171,-7,9.8,1.62,-0.05,5,0,0,0,1000,440,1456.04,29.78,861.78,30.26,20.76,6766,13601,18985,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.64,46.8,0.01,4.64,-0.2,4.16,0.68,6.7,2142,213
4253292,2000,1,3,19,22,16,115,8388.61,1024,168,-6,9.81,1.61,-0.1,5,0,0,0,1000,440,1455.75,29.79,861.81,30.26,20.75,6510,13682,-15840,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.18,1,4.08,4.65,46.3,0.01,4.63,-0.2,4.16,0.61,6,2143,168
4253509,2000,1,3,19,22,16,115,8388.61,1022,171,-11,9.81,1.59,-0.11,5,0,0,0,1000,440,1456.09,29.8,861.79,30.29,20.79,9326,13819,27451,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.04,0.18,1,4.08,4.56,46.9,0.02,4.66,-0.3,4.15,0.66,6.3,2144,168
4253726,2000,1,3,19,22,16,115,8388.61,1025,172,-11,9.79,1.6,-0.11,5,0,0,0,1000,440,1455.59,29.81,861.84,30.27,20.78,8046,13780,29749,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.64,46.5,0.02,4.65,-0.4,4.16,0.59,6.1,2145,166
4255148,2000,1,3,19,22,18,83,8388.61,1024,170,-10,9.83,1.62,-0.07,5,0,0,0,1000,440,1455.84,29.79,861.81,30.27,20.85,8046,13780,-21405,-422.32,0.48,0,0.19,0.99,0.03,,1.16,0.12,1,4.08,4.64,46.9,0.01,4.66,-0.3,4.16,0.61,5.9,2146,163
4255363,2000,1,3,19,22,18,83,8388.4,1026,174,-13,9.83,1.55,-0.04,5,0,0,0,1000,440,1455.41,29.82,861.86,30.29,20.85,9326,13819,15204,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.18,1,4.08,4.57,47,0.01,4.69,-0.1,4.16,0.62,6.1,2147,211
4255623,2000,1,3,19,22,18,83,8388.61,1019,173,-17,9.84,1.65,-0.16,5,0,0,0,1000,440,1455.34,29.83,861.87,30.32,20.85,12142,13585,-21405,-422.32,0.48,0,0.19,0.99,0.03,-3.36,1.1,0.18,1,4.08,4.63,46.2,0.02,4.62,-0.1,4.16,0.63,6.4,2148,168
4255840,2000,1,3,19,22,19,83,8388.61,987,98,-30,10.35,2.6,0.33,5,0,0,0,1000,440,1456.2,29.84,861.79,30.3,20.82,10606,13751,2897,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.16,0.24,1,4.08,4.66,46.2,0.02,4.64,-0.2,4.15,19.7,163.6,2149,213
4256102,2000,1,3,19,22,19,83,8388.61,973,53,-17,10.19,2.45,0.47,5,0,0,0,1000,440,1456.22,29.84,861.79,30.28,20.79,8302,13631,2361,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.66,46.7,0.01,4.64,-0.1,4.14,20.58,177.4,2150,211
4256364,2000,1,3,19,22,19,83,8388.61,1022,169,-17,9.84,1.56,-0.15,5,0,0,0,1000,440,1456.34,29.85,861.79,30.27,20.76,8046,13780,18985,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.67,46.6,0.02,4.62,-0.4,,0.55,5.3,2151,168
4256581,2000,1,3,19,22,19,83,8388.6,1017,166,-9,9.86,1.63,-0.12,5,0,0,0,1000,440,1456.23,29.86,861.8,30.29,20.71,10094,13736,-11513,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.62,46.4,0.02,4.63,-0.2,4.16,0.53,5.5,2152,211
4256843,2000,1,3,19,22,20,83,8388.61,1073,286,41,9.49,0.85,-0.51,5,0,0,0,1000,440,1455.82,29.86,861.84,30.29,20.64,10094,13480,3544,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.09,0.12,1,4.08,4.59,46.5,0.01,4.63,-0.2,4.15,18.12,148,2153,211
4257103,2000,1,3,19,22,20,83,8388.61,1018,285,48,10.06,2.19,-0.05,5,0,0,0,1000,439,1455.44,29.86,861.88,30.28,20.56,8814,13405,-2648,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.18,1,4.08,4.65,46.3,0.01,4.63,-0.4,4.15,19.22,159.4,2154,213
4257366,2000,1,3,19,22,20,83,8388.61,1017,168,-13,9.83,1.67,-0.17,5,0,0,0,1000,439,1455.92,29.87,861.83,30.31,9.75,11630,13427,26239,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.04,0.06,1,4.08,4.62,46.7,0.01,4.65,-0.1,4.16,0.62,5.8,2155,210
4257628,2000,1,3,19,22,20,83,8388.61,1019,170,-14,9.78,1.6,-0.12,5,0,0,0,1001,439,1456.33,29.88,861.8,30.3,20.46,10606,13495,-25497,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.24,1,4.08,4.63,46.4,0.02,4.65,-0.4,4.16,0.6,6.1,2156,168
4257845,2000,1,3,19,22,21,83,8388.6,1021,170,-9,,1.64,-0.11,5,0,0,0,1001,439,1457.3,29.88,861.71,30.34,20.4,14190,13547,2108,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.06,1,4.08,4.63,46.9,0.02,4.67,-0.3,4.15,0.6,5.6,2157,211
4258107,2000,1,3,19,22,21,83,8388.61,1025,166,-9,9.77,1.62,-0.08,5,0,0,0,1000,439,1456.58,29.89,861.78,30.35,20.39,14958,13479,-11466,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.66,46.4,0.01,4.67,-0.1,4.16,0.6,5.8,2158,211
4258367,2000,1,3,19,22,21,83,8388.61,1022,164,-2,9.72,1.56,-0.02,5,0,0,0,1002,439,1458.35,29.89,861.61,30.37,20.38,17006,13542,30000,-422.32,0.48,0,0.19,0.99,0.03,-3.23,1.04,0.18,1,4.08,4.66,46.3,0.02,4.64,-0.1,4.15,0.61,6,2159,213
4258629,2000,1,3,19,22,21,83,8388.61,1034,173,-17,9.88,1.58,-0.04,5,0,0,0,1002,439,1458.14,29.9,861.64,30.33,20.37,13934,13530,-28888,-422.32,0.48,0,0.19,0.99,0.03,-3.3,,0.12,1,4.08,4.66,46.8,0.02,4.63,-0.2,4.15,0.6,5.9,2160,168
4258846,2000,1,3,19,22,22,83,8388.58,1028,273,33,9.94,1.92,-0.15,5,0,0,0,1002,439,1457.32,29.91,861.72,30.37,20.38,17262,13527,10542,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.18,1,4.08,4.66,46.9,0.01,4.7,-0.2,4.13,14.08,106.9,2161,211
4259108,2000,1,3,19,22,22,83,8388.61,1076,281,48,10.17,2.29,-0.57,5,0,0,0,1002,439,1457.58,29.91,861.7,30.37,20.37,17006,13542,-24281,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.06,1,4.08,4.66,46.7,0.01,4.62,-0.3,4.15,16.61,133.9,2162,211
4259371,2000,1,3,19,22,22,83,8388.61,1021,178,-3,9.77,1.64,-0.15,5,0,0,0,1002,439,1457.55,29.92,861.7,30.37,20.36,17518,13376,21538,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.16,0.12,1,4.08,4.59,46.8,0.01,4.66,-0.2,4.16,0.53,5.3,2163,165
4259588,2000,1,3,19,22,22,83,8388.58,1025,171,-14,9.76,1.67,-0.08,5,0,0,0,1003,439,1457.85,29.92,861.67,30.37,20.35,17262,13527,31513,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.06,1,4.08,4.62,46.8,0.02,4.66,-0.3,4.15,0.53,5.5,2164,211
4259848,2000,1,3,19,22,23,83,8388.61,988,86,-43,9.67,1.46,0.41,5,0,0,0,1000,439,1456.87,29.94,861.78,30.39,20.31,19054,13407,-32511,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.63,46.8,0.01,4.67,0,4.12,,44.5,2165,168
4260067,2000,1,3,19,22,23,83,8388.61,1076,289,-35,9.38,0.56,-0.57,5,0,0,0,999,439,1456.78,29.95,861.79,30.39,20.28,19310,13166,-21007,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.06,1,4.08,4.72,46.5,0.01,4.63,-0.2,4.12,11.13,147.8,2166,166
4260284,2000,1,3,19,22,23,83,8387.79,1034,192,32,10.01,1.87,-0.1,5,0,0,0,999,438,1456.52,29.95,861.81,30.4,20.26,19822,13256,1502,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0,1,4.08,4.65,46.4,0.01,4.67,-0.3,4.15,0.53,5.1,2167,211
4260544,2000,1,3,19,22,23,83,8388.61,1027,170,-9,9.79,1.58,-0.07,5,0,0,0,997,438,1455.52,29.95,861.91,30.39,20.21,19310,13166,-4675,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.65,46.1,0.02,4.66,-0.2,4.16,0.53,5.6,2168,213
4260806,2000,1,3,19,22,23,83,8388.61,1012,187,23,9.99,2.14,-0.21,5,0,0,0,996,438,1456.28,29.96,861.84,30.43,20.12,22638,8,-15738,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.63,46.9,0.02,4.68,-0.5,4.11,5.43,87.4,2169,211
4261068,2000,1,3,19,22,24,83,8388.61,982,62,-27,10.11,2.38,0.51,5,0,0,0,996,438,1456.8,29.97,861.79,30.43,20.04,23406,13101,24656,-422.32,0.48,0,0.19,0.99,0.03,-3.23,1.1,0.18,1,4.08,4.65,46.8,0.01,4.64,-0.3,4.12,13.19,168.9,2170,168
4261285,2000,1,3,19,22,24,83,8388.4,984,67,-41,9.96,,0.42,5,0,0,0,997,437,1456.61,29.97,861.81,30.43,19.93,22638,13182,-27127,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.18,1,4.08,4.63,46.8,0.02,4.63,-0.1,4.16,0.56,5.6,2171,211
4261548,2000,1,3,19,22,24,83,8388.61,1025,165,-11,9.79,1.66,-0.03,5,0,0,0,996,437,1456.25,29.98,861.85,30.46,19.85,25966,13047,-16941,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.67,46.2,0.02,4.64,-0.2,4.15,0.51,5.28,2172,165
4261765,2000,1,3,19,22,24,83,8388.61,1028,169,-11,9.86,1.61,-0.05,5,0,0,0,997,437,1457.71,29.99,861.72,30.51,19.74,30318,13031,6281,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.18,1,4.08,4.66,47,0.01,4.66,-0.3,4.16,0.55,5.1,2173,168
4261982,2000,1,3,19,22,25,83,8388.51,1074,279,-19,9.46,0.75,-0.61,5,0,0,0,998,437,1458.81,29.99,861.61,30.48,19.59,27502,13032,4396,-422.32,0.48,0,0.19,0.99,0.03,-3.23,1.1,0,1,4.08,4.62,47,0.01,4.66,-0.3,4.15,19.8,165.8,2174,211
4262244,2000,1,3,19,22,25,83,8388.61,1077,274,33,9.85,1.59,-0.34,5,0,0,0,998,436,1458.34,29.99,861.66,30.47,19.49,26478,12693,-3099,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.65,46.8,0.01,4.65,-0.1,4.15,20,168.9,2175,211
4262504,2000,1,3,19,22,25,83,8388.61,1022,175,-14,9.78,1.6,-0.11,5,0,0,0,997,436,1457.5,30,861.74,30.51,19.38,30318,12775,-7778,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.61,46.4,0.01,4.66,-0.2,4.15,0.53,5.5,2176,213
4262766,2000,1,3,19,22,25,83,8388.61,1020,172,-6,9.74,1.62,-0.17,5,0,0,0,997,436,1457.77,30.01,861.72,30.52,19.29,31342,12698,-9626,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.63,46.5,0.02,4.65,-0.5,4.15,0.55,5.4,2177,168
4262983,2000,1,3,19,22,26,83,8388.61,1063,262,22,9.75,1.29,-0.43,5,0,0,0,997,436,1457.61,30.02,861.74,30.52,19.21,32110,12557,560,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.04,0.12,1,4.08,4.62,46.8,0.02,4.65,-0.1,4.14,20.74,183.3,2178,211
4263245,2000,1,3,19,22,26,83,8388.61,1072,258,21,9.68,1.25,-0.66,5,0,0,0,998,435,1458.5,30.02,861.66,30.52,19.13,32110,12301,27386,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.04,0.12,1,4.08,4.61,46.8,0.01,4.68,-0.1,4.14,19.07,,2179,211
4263507,2000,1,3,19,22,26,83,8388.61,1022,169,-15,9.8,1.61,-0.1,5,0,0,0,997,435,1458.56,30.03,861.66,30.54,19.02,-31890,12432,10934,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.16,0.12,1,4.08,4.64,46.8,0.02,4.64,-0.3,4.15,0.6,6.1,2180,166
4263725,2000,1,3,19,22,26,83,8388.61,1020,169,-10,9.8,1.64,-0.09,5,0,0,0,998,435,1458.75,30.04,861.64,30.51,18.97,30574,12502,-107,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.1,0.12,1,4.08,4.64,46.4,0.01,4.65,-0.2,4.16,0.59,6.4,2181,167
4263942,2000,1,3,19,22,27,83,8388.4,1025,167,-9,9.8,1.63,-0.05,5,0,0,0,998,435,1458.65,30.04,861.65,30.56,18.89,-30098,12312,-18079,-422.32,0.48,0,0.19,0.99,0.03,-3.3,1.04,0.12,1,4.08,4.66,46.7,0.02,4.59,-0.2,4.15,0.62,6,2182,211
