# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.5215848,23.3064998,87.7975725,159.2013467,87.893015,160.6597934,0.3268559,0.0000299,0.3268559,0.0052474,4.0949182,21.5986211,42.70333,-77.191726,9.8013155,0.8492426,0.000009,26.4255544,0.0034091,1240.5766927,138.5766927,0.0834648,0.0013382,70.6810895,56.8799616,1.7527467,0.2619342,5356960.1777605,222.6136483,11.2686603,0.5292012,0.5303502,0.2670082,0.1332738,0.1289192,0.1469152,0.2510961,0.0003688,0,0,0,0,0.0062113,0.0094287,7.874,48.6945887,83.5609221,0.0023167,4.4993941,9.0635078,908.4315442,336.7913857,0.0103252,0.0850756
0.5354419,24.5383803,90.0006094,158.9900979,90.1069664,160.1302502,0.3855918,0.0000342,0.3855918,0.0050783,4.3767231,19.0747425,42.70333,-77.1917253,9.8013127,0.3838057,-0.0000107,29.3641566,0.0112492,1239.0848836,137.0848836,0.0833297,0.001338,70.9401965,56.8444447,1.7901641,0.2685466,5491559.8235595,222.3107825,11.8358211,0.5297904,0.5300297,0.2669139,0.1335013,0.1293752,0.0655458,0.1097717,-0.000025,0,0,0,0,0.0072967,0.009667,7.874,48.6945887,83.9500234,0.0028221,4.5569103,9.0555005,908.2939119,336.7865333,0.0138571,0.0866127
0.5562275,26.4433729,93.2983227,158.6112055,93.4181823,159.3325692,0.4803836,0.0000411,0.4803836,0.0049038,4.7307256,15.1444083,42.70333,-77.1917241,9.8013089,0.2657842,0.0000741,-29.4026661,0.0007093,1236.8471699,134.8471699,0.0831263,0.0013378,71.0128546,56.7910088,1.806178,0.2784102,5692250.3611952,221.8769084,12.7369472,0.5306932,0.5308087,0.2667688,0.1338478,0.1300766,0.045257,0.0890167,0.0003856,0,0,0,0,-0.006807,0.0100231,7.874,48.6945887,84.5701922,0.0039441,4.5911731,9.0431181,908.0810763,336.7790296,0.0207856,0.0883263
0.5874059,29.4290871,98.2240514,157.7783708,98.3572648,158.108704,0.6342983,0.0000532,0.6342983,0.0048034,5.1173488,10.2150854,42.70333,-77.1917222,9.8013031,0.912918,-0.0000778,-20.8863307,0.0195603,1233.4905993,131.4905993,0.0828199,0.0013374,70.6692415,56.7104913,1.7727648,0.2930499,5989894.7833804,221.2260972,14.1758048,0.5320864,0.5334179,0.2665439,0.1343783,0.1311642,0.1584276,0.2838894,-0.0003107,0,0,0,0,-0.0031004,0.0105536,7.874,48.6945887,85.3760955,0.0045182,4.4601838,9.0237111,907.747499,336.7672689,0.0311784,0.0895685
0.5968108,30.359833,99.7032111,157.2310238,99.8390112,157.4798216,0.6828495,0.0000573,0.6828495,0.0048057,5.2055581,8.8486933,42.70333,-77.1917216,9.8012939,1.0655093,-0.0000037,-16.421023,0.0022009,1232.4780931,130.4780931,0.0827272,0.0013373,70.5909971,56.6861172,1.7659233,0.2974406,6079109.845383,220.7178206,14.6268034,0.5325166,0.5343207,0.2664742,0.1345412,0.1315012,0.1857366,0.3295291,-0.0003539,0,0,0,0,-0.0018603,0.0107127,7.874,48.6945887,85.5512611,0.0040492,4.420671,9.0176611,907.6435074,336.7636026,0.0094049,0.0904434
0.6049335,31.1748749,100.9783185,156.9073494,101.1159504,157.1118946,0.7254151,0.0000609,0.7254151,0.0048126,5.2739569,8.0144319,42.70333,-77.1917211,9.801291,1.1526323,-0.0000069,-12.211712,0.0079037,1231.6063931,129.6063931,0.0826472,0.0013372,70.5476827,56.6651006,1.7630915,0.3012315,6156119.7646219,220.4995984,15.0195222,0.5328927,0.5349978,0.2664132,0.1346832,0.1317963,0.2014476,0.3557978,-0.0002412,0,0,0,0,-0.0010031,0.0108497,7.874,48.6945887,85.6677298,0.0035702,4.4226501,9.0123633,907.5524469,336.7603922,0.0081227,0.0913678
0.6122558,31.918468,102.1257311,156.6271354,102.2647407,156.8031072,0.7642414,0.0000643,0.7642414,0.0048211,5.3303121,7.4266334,42.70333,-77.1917206,9.8012885,1.2097173,-0.0000099,-8.0547541,0.0098132,1230.8285828,128.8285828,0.0825758,0.0013371,70.5201932,56.6463225,1.7619851,0.3046482,6225512.1269225,220.3364439,15.37662,0.5332353,0.5355502,0.2663575,0.1348124,0.1320654,0.2117944,0.3739955,0.0003395,0,0,0,0,-0.0004267,0.0109729,7.874,48.6945887,85.7420169,0.0028929,4.4454738,9.00753,907.4693686,336.7574632,0.0073223,0.0922649
0.6190729,32.6183,103.1921955,156.3644685,103.3323247,156.5245618,0.8007478,0.0000675,0.8007478,0.0048295,5.3796021,7.0775311,42.70333,-77.1917202,9.8012862,1.2334566,-0.0000063,-3.9651196,0.0032768,1230.1044407,128.1044407,0.0825092,0.0013371,70.5102073,56.6288188,1.7629399,0.3078232,6289980.2513513,220.1992676,15.7095193,0.5335569,0.5359625,0.2663053,0.1349334,0.1323182,0.2161257,0.3814869,-0.0003592,0,0,0,0,-0.0001013,0.0110875,7.874,48.6945887,85.7830174,0.0023814,4.4667227,9.0029811,907.3911796,336.7547065,0.0068171,0.0930631
0.6256284,33.2981391,104.2160493,156.1013512,104.3571744,156.2552883,0.8361646,0.0000706,0.8361646,0.0048371,5.4253955,6.9342102,42.70333,-77.1917198,9.8012841,1.2290759,-0.0000073,0.080789,0.0061804,1229.4080755,127.4080755,0.0824451,0.001337,70.5149808,56.6119671,1.7656863,0.3108709,6351853.4320225,220.0695298,16.0296504,0.5338683,0.5362588,0.2662546,0.1350505,0.1325633,0.2153637,0.3807085,0.0003654,0,0,0,0,0,0.0111974,7.874,48.6945887,85.7957403,0.0019375,4.4871565,8.9985621,907.3152243,336.7520286,0.0065556,0.0938421
0.6320624,33.9718879,105.2192092,155.8323523,105.361299,155.9887576,0.8712148,0.0000737,0.8712148,0.0048437,5.4700412,6.9835875,42.70333,-77.1917193,9.801282,1.1990827,-0.0000077,4.0847074,0.0061039,1228.7246281,126.7246281,0.0823821,0.0013369,70.5332504,56.5954093,1.7701094,0.3138571,6412464.8214095,219.9435087,16.3437255,0.5341762,0.5364556,0.2662044,0.135166,0.1328058,0.2099639,0.37168,0.0001216,0,0,0,0,0.0001034,0.0113051,7.874,48.6945887,85.7822838,0.0014308,4.5072113,8.9941827,907.2399494,336.7493747,0.006434,0.0947124
0.6385234,34.6549604,106.2248155,155.5511709,106.3679258,155.7188593,0.9067038,0.0000767,0.9067038,0.0048486,5.5158149,7.2247047,42.70333,-77.1917189,9.8012799,1.1441187,-0.0000088,8.0509722,0.0062144,1228.0383055,126.0383055,0.0823188,0.0013368,70.5648025,56.5787634,1.7762305,0.316851,6473219.7490619,219.8184049,16.6591257,0.5344876,0.5365687,0.2661536,0.1352826,0.1330513,0.2000634,0.3552668,-0.0003582,0,0,0,0,0.0003941,0.0114131,7.874,48.6945887,85.7429971,0.0007552,4.5273504,8.9897428,907.1636329,336.7466841,0.006461,0.0955569
0.6451548,35.362799,107.2550107,155.2501548,107.3992892,155.439473,0.9434432,0.0000799,0.9434432,0.0048512,5.565069,7.6693675,42.70333,-77.1917185,9.8012778,1.0631246,-0.0000073,11.9556501,0.0128783,1227.3338813,125.3338813,0.0822538,0.0013368,70.6103843,56.5616591,1.7841917,0.3199189,6535462.9973709,219.6913852,16.9832175,0.5348094,0.5366133,0.2661011,0.1354031,0.1333053,0.1855103,0.330168,-0.0001712,0,0,0,0,0.0008525,0.0115237,7.874,48.6945887,85.6765166,-0.0000644,4.5480207,8.9851418,907.0845494,336.7438959,0.0066314,0.0967552
0.6521439,36.1162014,108.3385447,154.9168611,108.4842617,155.1430094,0.9825303,0.0000832,0.9825303,0.0048501,5.6209231,8.3737395,42.70333,-77.191718,9.8012756,0.9468504,-0.0000083,15.8006045,0.0114409,1226.5914642,124.5914642,0.0821851,0.0013367,70.6752232,56.543611,1.7947183,0.3231436,6600872.1409039,219.5592423,17.3249244,0.5351507,0.5365894,0.2660454,0.1355306,0.1335748,0.1647125,0.2941628,-0.0000523,0,0,0,0,0.0014595,0.0116401,7.874,48.6945887,85.5792763,-0.0009303,4.5578831,8.9802447,907.0003752,336.7409283,0.0069891,0.0981442
0.6598103,36.9513126,109.5242872,154.528993,109.6719417,154.8170693,1.0258783,0.0000867,1.0258783,0.0048433,5.6890506,9.4400883,42.70333,-77.1917174,9.8012733,0.7791874,0.0000073,19.4897155,0.0219103,1225.7771018,123.7771018,0.0821098,0.0013366,70.768551,56.5237888,1.8090884,0.3266663,6672309.889334,219.4170585,17.7002339,0.5355272,0.5365088,0.2659838,0.135671,0.1338724,0.1349352,0.2415488,-0.0004706,0,0,0,0,0.002173,0.0117676,7.874,48.6945887,85.4435537,-0.0016252,4.5391446,8.9748165,906.9070721,336.7376388,0.0076664,0.0994922
0.6689227,37.9557482,110.9296393,154.0424953,111.0802147,154.4317879,1.0781313,0.0000908,1.0781313,0.0048263,5.7818004,10.9584104,42.70333,-77.1917168,9.8012708,0.5541887,-0.0000108,22.9481512,0.0255236,1224.809135,122.809135,0.08202,0.0013365,70.8947778,56.5001934,1.8281159,0.330845,6757026.8292244,219.2542748,18.1527503,0.5359786,0.5364801,0.2659099,0.1358391,0.1342296,0.0953855,0.1711796,-0.0001988,0,0,0,0,0.0029371,0.0119188,7.874,48.6945887,85.2492666,-0.002486,4.5168718,8.9682877,906.7948513,336.7336823,0.0091124,0.1007784
0.6815029,39.363429,112.8620669,153.3282448,113.0179849,153.9089904,1.1517966,0.0000962,1.1517966,0.0047845,5.9345394,13.3576446,42.70333,-77.1917159,9.8012677,0.2178546,0.0000093,25.7462665,0.0739126,1223.4728005,121.4728005,0.0818959,0.0013364,71.0861785,56.4675573,1.8565686,0.3365982,6873620.7457433,219.0438183,18.7935559,0.5366087,0.5366873,0.2658067,0.1360732,0.1347288,0.0371515,0.0651981,-0.0002871,0,0,0,0,0.0035718,0.012127,7.874,48.6945887,84.9401791,-0.0036632,4.4861229,8.9591378,906.6375781,336.7281375,0.0125802,0.1021469
0.7003732,41.5203763,115.742382,152.1711989,115.9095479,153.1315668,1.2663921,0.0001033,1.2663921,0.0046732,6.2228851,17.1231702,42.70333,-77.1917145,9.8012633,0.2753504,-0.0000053,-25.1176109,0.0546686,1221.4682989,119.4682989,0.0817093,0.0013362,71.0617076,56.4184692,1.859695,0.345191,7047667.3774109,218.7386931,19.7971245,0.5375683,0.5376939,0.2656492,0.1364287,0.1354904,0.0470557,0.0912293,-0.0001275,0,0,0,0,-0.0032325,0.0124379,7.874,48.6945887,84.45053,-0.0045784,4.4415265,8.9451177,906.3965947,336.7196414,0.0188703,0.1038868
0.7212922,43.9747366,118.908052,150.8251458,119.0922199,152.2199351,1.4006045,0.0001096,1.4006045,0.0044846,6.6205738,20.5592806,42.70333,-77.1917129,9.8012567,0.6669369,-0.0000869,-18.208037,0.0429296,1219.2461788,117.2461788,0.0815017,0.0013359,70.854526,56.3638632,1.8403178,0.3546813,7239764.3227333,218.3526672,20.9598681,0.5386541,0.5393808,0.2654706,0.1368296,0.1363539,0.1153076,0.2141993,-0.0000405,0,0,0,0,-0.0016091,0.0127806,7.874,48.6945887,83.988469,-0.0029532,4.4759846,8.9291645,906.1223818,336.7099737,0.020919,0.1052374
0.7298246,44.9947792,120.1910003,150.18432,120.3832783,151.7374304,1.4578583,0.0001118,1.4578583,0.0043947,6.8012608,21.6545103,42.70333,-77.1917122,9.8012492,0.7803027,0.0000021,-13.7568314,0.0183952,1218.3398266,116.3398266,0.0814168,0.0013358,70.7965655,56.3415335,1.8357927,0.3585335,7317694.9470815,218.0669376,21.4432262,0.5391026,0.5400936,0.2653968,0.1369949,0.136711,0.1353676,0.2497771,0.000432,0,0,0,0,-0.0008989,0.0129197,7.874,48.6945887,83.8522412,-0.0016518,4.4900393,8.9225339,906.0084126,336.7059556,0.0085324,0.1062063
0.7371075,45.8741028,121.2827123,149.7485894,121.4823256,151.3919881,1.5079716,0.0001136,1.5079716,0.0043165,6.9612581,22.2462138,42.70333,-77.1917115,9.801246,0.8330632,-0.0000046,-9.555292,0.0193055,1217.5661928,115.5661928,0.0813443,0.0013357,70.7711574,56.3224472,1.8349899,0.3618128,7384016.6250138,217.9135011,21.8560164,0.539488,0.5406159,0.2653333,0.1371366,0.1370181,0.1447616,0.2664319,-0.0004068,0,0,0,0,-0.0004259,0.0130381,7.874,48.6945887,83.7672993,-0.0003908,4.5020359,8.9168183,905.9101698,336.7024919,0.007283,0.1070163
0.7438195,46.6915245,122.2861946,149.3789322,122.4928147,151.0714975,1.5551995,0.0001152,1.5551995,0.0042455,7.1117006,22.5506536,42.70333,-77.191711,9.8012433,0.8526152,-0.0000085,-5.4551474,0.0276077,1216.8532066,114.8532066,0.0812773,0.0013357,70.7634963,56.3048357,1.8362536,0.3648285,7444992.5688648,217.7777251,22.2365119,0.5398453,0.5410265,0.2652743,0.1372679,0.137303,0.1482662,0.272479,0.0003342,0,0,0,0,-0.0001365,0.0131471,7.874,48.6945887,83.7169257,0.0010874,4.5130921,8.9115051,905.818843,336.6992721,0.006712,0.1078328
0.7502612,47.4823457,123.2470409,149.0532195,123.4605237,150.7593737,1.6014792,0.0001168,1.6014792,0.0041803,7.2572601,22.6169522,42.70333,-77.1917104,9.8012408,0.8455325,-0.0000078,-1.4174586,0.0221976,1216.1689407,114.1689407,0.081213,0.0013356,70.7700985,56.2879142,1.8392411,0.3677164,7503368.6440393,217.6501113,22.6013525,0.54019,0.5413528,0.2652175,0.1373945,0.137578,0.1470302,0.270033,0.0001204,0,0,0,0,-0.0000091,0.0132514,7.874,48.6945887,83.6948338,0.0025349,4.5224058,8.9063648,905.7304881,336.696157,0.0064417,0.1087907
0.7566317,48.2705059,124.1952734,148.7502915,124.4156076,150.4483256,1.6481699,0.0001185,1.6481699,0.0041207,7.4011807,22.5399529,42.70333,-77.1917098,9.8012384,0.8271146,-0.0000077,2.5808882,0.0225508,1215.4922387,113.4922387,0.0811493,0.0013355,70.7827962,56.271161,1.8429814,0.370558,7560794.0184904,217.5258114,22.9622055,0.5405316,0.5416459,0.2651611,0.1375198,0.1378507,0.1437775,0.2649295,0.0000359,0,0,0,0,0.0000296,0.0133544,7.874,48.6945887,83.6985907,0.0038248,4.5012652,8.9012417,905.6424306,336.6930525,0.0063705,0.1095905
0.7630433,49.0698517,125.1477763,148.4735827,125.3749973,150.1291095,1.6960848,0.0001204,1.6960848,0.0040668,7.5448013,22.2338658,42.70333,-77.1917092,9.8012359,0.7837609,-0.0000089,6.521401,0.0223685,1214.8111646,112.8111646,0.0810852,0.0013355,70.809022,56.2542808,1.8484558,0.3734123,7618460.4657846,217.401803,23.3250844,0.5408773,0.5418802,0.265104,0.1376465,0.1381268,0.1360992,0.2517706,-0.0000459,0,0,0,0,0.0001862,0.0134579,7.874,48.6945887,83.7278963,0.0049809,4.479988,8.896046,905.5531234,336.6899039,0.0064116,0.110334
0.7696989,49.9060723,126.1347421,148.2149346,126.3690037,149.7922885,1.7467887,0.0001225,1.7467887,0.0040186,7.6910279,21.6809333,42.70333,-77.1917086,9.8012335,0.7141475,-0.000009,10.3895886,0.0190576,1214.1041708,112.1041708,0.0810185,0.0013354,70.849687,56.236738,1.8558482,0.3763692,7678185.4335249,217.2750279,23.7019523,0.541238,0.5420735,0.2650444,0.1377786,0.138415,0.1237911,0.2295066,0.0001501,0,0,0,0,0.0004653,0.013565,7.874,48.6945887,83.7844033,0.0060215,4.4579011,8.8906105,905.4596963,336.68661,0.0066556,0.1110914
0.7768599,50.8131161,127.1942416,147.8809845,127.4358362,149.3405502,1.8024128,0.0001251,1.8024128,0.0039764,7.8432934,20.8282107,42.70333,-77.1917079,9.8012309,0.6142459,-0.0000076,14.1473154,0.0244786,1213.3496359,111.3496359,0.0809473,0.0013353,70.9072829,56.2179931,1.8655435,0.3795421,7742255.6033599,217.0392973,24.1083623,0.541628,0.542249,0.2649799,0.1379213,0.1387268,0.1061961,0.1976934,-0.0000783,0,0,0,0,0.0008485,0.01368,7.874,48.6945887,83.872646,0.0070146,4.434137,8.8847148,905.3583565,336.6830371,0.007161,0.1118578
0.7850677,51.8620499,128.3989103,146.689866,128.6484176,147.9785752,1.8674739,0.0001285,1.8674739,0.003941,8.0084447,19.4869682,42.70333,-77.1917071,9.8012281,0.473372,0,17.7494676,0.0396395,1212.4953861,110.4953861,0.0808666,0.0013352,70.9882117,56.1967428,1.8785203,0.3831474,7815030.8811119,215.7519009,24.5742918,0.5420748,0.5424461,0.264906,0.1380846,0.1390843,0.0815342,0.1515702,0.0000347,0,0,0,0,0.0013105,0.0138107,7.874,48.6945887,84.0042213,0.0081523,4.406899,8.8778967,905.2411641,336.6789054,0.0082078,0.1128523
0.7954851,53.207513,129.9108554,145.0314389,130.1694054,146.0779089,1.9519173,0.0001334,1.9519173,0.0039166,8.20023,17.4538597,42.70333,-77.1917061,9.8012249,0.266518,0.0000307,20.9019242,0.0694947,1211.4111682,109.4111682,0.0807639,0.0013351,71.1074827,56.1697287,1.8970986,0.3876678,7906234.756072,213.9129905,25.1679152,0.5426407,0.5427595,0.2648123,0.1382912,0.1395372,0.0456501,0.084504,0.0000599,0,0,0,0,0.0017753,0.0139745,7.874,48.6945887,84.207158,0.0091516,4.3723284,8.8691512,905.090842,336.6736056,0.0104174,0.1140368
0.8111112,55.2549927,132.1463858,142.895897,132.4159589,143.5886176,2.0820327,0.0001425,2.0820327,0.0039204,8.4450506,14.0873606,42.70333,-77.1917045,9.8012207,0.0713075,-0.000041,-22.0518155,0.2125442,1209.8190874,107.8190874,0.0806129,0.0013349,71.2238781,56.129973,1.9169298,0.3943473,8040913.6796404,211.5935928,26.0714472,0.5434883,0.5434969,0.2646718,0.1386002,0.1402163,0.0121512,0.025131,-0.000083,0,0,0,0,-0.0019097,0.0142162,7.874,48.6945887,84.5491543,0.0089676,4.3441172,8.8558427,904.8620877,336.6655406,0.0156261,0.1151921
0.8345504,58.3911609,135.4508291,140.6488814,135.7309857,140.9848031,2.2833474,0.0001592,2.2833474,0.0039936,8.7162711,9.7266065,42.70333,-77.1917021,9.8012144,0.479495,0.0000412,-15.4865209,0.0140578,1207.467697,105.467697,0.0803891,0.0013347,71.006719,56.0710649,1.8968319,0.4041999,8239384.0198308,209.4603699,27.4629301,0.5447634,0.5451462,0.2644603,0.139064,0.1412391,0.0827144,0.1573055,0.0001933,0,0,0,0,-0.0008966,0.0145724,7.874,48.6945887,85.0070439,0.0061446,4.316212,8.8354578,904.5117016,336.6531874,0.0234392,0.1163463
0.8430863,59.5524129,136.6381104,139.0784382,136.9206372,139.3258116,2.3580748,0.0001658,2.3580748,0.0040286,8.7913397,8.298784,42.70333,-77.1917011,9.8012048,0.5957627,0.0000004,-11.1142186,0.013884,1206.6113916,104.6113916,0.0803074,0.0013346,70.946714,56.0495553,1.8919429,0.4077406,8310652.6194102,207.8197542,27.9765684,0.5452289,0.5458175,0.264383,0.1392331,0.1416128,0.1031321,0.1951651,0.0000523,0,0,0,0,-0.0004538,0.0147004,7.874,48.6945887,85.121113,0.0046836,4.3060497,8.8279093,904.3819542,336.648613,0.0085358,0.1176431
0.8501925,60.5268832,137.6208878,138.1966137,137.9049968,138.4077597,2.42075,0.0001715,2.42075,0.0040586,8.847564,7.6422444,42.70333,-77.1917004,9.8012012,0.6413359,-0.0000015,-6.8909183,0.0126185,1205.8985063,103.8985063,0.0802393,0.0013345,70.9249906,56.031625,1.8914612,0.4106625,8369441.4989139,207.0171722,28.4004885,0.545616,0.5462973,0.2643187,0.1393735,0.1419237,0.111185,0.2103336,-0.0002011,0,0,0,0,-0.000172,0.0148059,7.874,48.6945887,85.1851686,0.0034654,4.2981929,8.8215753,904.2730819,336.6447746,0.0071062,0.1192211
0.856681,61.4227342,138.5131185,137.4031023,138.7984713,137.5948689,2.4783146,0.0001767,2.4783146,0.0040855,8.8955966,7.2619163,42.70333,-77.1916997,9.8011982,0.6628293,-0.0000005,-2.7954169,0.0065179,1205.2475861,103.2475861,0.080177,0.0013344,70.9161804,56.0152347,1.8924239,0.4133222,8422937.6968298,206.319637,28.7874703,0.5459705,0.5466981,0.2642598,0.1395021,0.1422086,0.115001,0.218028,0.0004187,0,0,0,0,-0.0000279,0.0149018,7.874,48.6945887,85.2166049,0.0024981,4.3108081,8.8157522,904.1729926,336.6412459,0.0064885,0.1205217
0.8628763,62.2834857,139.3603328,136.6393784,139.6467895,136.8268527,2.5335629,0.0001817,2.5335629,0.00411,8.9399927,7.1601604,42.70333,-77.191699,9.8011955,0.6577909,-0.0000027,1.2381035,0.0138246,1204.626084,102.626084,0.0801175,0.0013344,70.9217031,55.9995686,1.8951149,0.4158476,8473715.5871009,205.6688409,29.1547097,0.5463092,0.5470264,0.2642035,0.1396249,0.1424808,0.1141301,0.215921,-0.0003443,0,0,0,0,0.0000054,0.0149928,7.874,48.6945887,85.2213654,0.0017256,4.3228532,8.8101573,904.0768248,336.6378554,0.0061953,0.1216525
0.8690296,63.1435981,140.1971647,135.8732381,140.4847394,136.0700142,2.5887097,0.0001867,2.5887097,0.0041327,8.9842654,7.3151862,42.70333,-77.1916983,9.8011928,0.6284997,-0.0000025,5.1686071,0.0077645,1204.0087846,102.0087846,0.0800584,0.0013343,70.9404389,55.9839925,1.8994725,0.4183423,8523860.3772432,205.0352405,29.5172562,0.5466457,0.5473016,0.2641476,0.1397468,0.1427513,0.1089768,0.2071164,0.0004467,0,0,0,0,0.0000932,0.0150827,7.874,48.6945887,85.2015133,0.0010491,4.3348168,8.8045666,903.9807284,336.6344674,0.0061534,0.1229026
0.8753823,64.0369457,141.0561071,135.0735019,141.3449633,135.2946773,2.6459326,0.0001918,2.6459327,0.004154,9.0317931,7.7329682,42.70333,-77.1916976,9.8011902,0.5745008,-0.0000004,9.0372376,0.017576,1203.3714981,101.3714981,0.0799972,0.0013342,70.9728122,55.9678952,1.9056283,0.4209036,8575327.7633135,204.393567,29.8896588,0.5469932,0.5475427,0.2640898,0.1398726,0.1430308,0.0994803,0.1894087,-0.0002213,0,0,0,0,0.0002816,0.015175,7.874,48.6945887,85.1561371,0.0004508,4.3471678,8.7987599,903.8809188,336.6309485,0.0063526,0.1238127
0.8822623,65.010596,141.9805099,134.1984533,142.2710169,134.4647824,2.7082591,0.0001973,2.7082591,0.0041744,9.0871921,8.458891,42.70333,-77.1916969,9.8011874,0.491538,0.0000006,12.7932914,0.0225119,1202.6813028,100.6813028,0.0799309,0.0013342,71.0214401,55.9504423,1.9140205,0.4236614,8630724.8615194,203.7146101,30.2917328,0.5473695,0.5477734,0.2640272,0.1400088,0.1433336,0.0849323,0.1618294,0.0002835,0,0,0,0,0.000557,0.0152744,7.874,48.6945887,85.0806497,-0.000226,4.3605442,8.7924311,903.7721374,336.6271133,0.00688,0.1247422
0.8901841,66.139523,143.0371572,133.1813568,143.3300501,133.5263612,2.7805215,0.0002035,2.7805215,0.0041937,9.1583253,9.5924617,42.70333,-77.191696,9.8011844,0.3703279,-0.0000033,16.3373662,0.0296804,1201.8865988,99.8865988,0.0798545,0.0013341,71.0919296,55.9303219,1.925528,0.4268162,8694069.0764763,202.9551399,30.7548286,0.5478029,0.5480335,0.263955,0.1401655,0.1436824,0.0637841,0.1215745,0.0001393,0,0,0,0,0.000895,0.0153881,7.874,48.6945887,84.9645053,-0.0008482,4.375946,8.7850931,903.6460077,336.6226664,0.0079218,0.1258344
0.9005218,67.6252758,144.4031163,131.8344952,144.7001255,132.3275386,2.8757402,0.0002114,2.8757402,0.0042117,9.266409,11.4124209,42.70333,-77.1916948,9.801181,0.1846182,0.0000147,19.3336653,0.0546106,1200.8609658,98.8609658,0.0797558,0.001334,71.2000484,55.9043154,1.942562,0.4308989,8776006.5752983,201.9917871,31.362701,0.5483684,0.5484261,0.2638609,0.1403699,0.1441376,0.0316404,0.0600131,0.0000929,0,0,0,0,0.0012298,0.0155353,7.874,48.6945887,84.7781029,-0.0015714,4.3961925,8.7754358,903.4800118,336.6168141,0.0103378,0.1269469
0.9160285,69.8799825,146.3975707,128.0566882,146.7031401,128.8421073,3.0209018,0.0002226,3.0209018,0.0042215,9.4637527,14.20469,42.70333,-77.191693,9.8011764,0.1046624,0.0000697,-19.8305207,0.0522825,1199.4219246,97.4219246,0.079617,0.0013338,71.2518231,55.8677513,1.953781,0.4368691,8895713.2058632,198.5006138,32.2756194,0.5492044,0.5492231,0.2637216,0.1406717,0.1448111,0.0179043,0.036508,-0.0003299,0,0,0,0,-0.0012588,0.0157506,7.874,48.6945887,84.4673272,-0.0023191,4.4307221,8.7607804,903.2281083,336.6079329,0.0155067,0.1278195
0.9392885,73.3183319,149.2381973,121.345151,149.5616708,122.5603432,3.2451511,0.0002377,3.2451511,0.0041964,9.831268,17.2160403,42.70333,-77.1916903,9.8011695,0.4167519,-0.0001487,-12.015517,0.0617351,1197.2633628,95.2633628,0.0794081,0.0013336,71.0878061,55.8127404,1.9399372,0.4453994,9066475.5067439,191.93154,33.6249531,0.5504192,0.550712,0.2635193,0.1411105,0.1457895,0.0719701,0.139805,-0.0001093,0,0,0,0,-0.0004446,0.0160584,7.874,48.6945887,84.0799974,-0.0012207,4.4825166,8.7384319,902.8439704,336.5943897,0.02326,0.1290349
0.9470777,74.4843039,150.1448058,116.5747913,150.4752272,117.9101237,3.3222513,0.0002423,3.3222513,0.0041787,9.9665085,17.6950642,42.70333,-77.1916893,9.8011589,0.4933815,-0.000006,-7.749788,0.011804,1196.5405112,94.5405112,0.079338,0.0013335,71.0488448,55.7942741,1.9373343,0.4481507,9121477.864496,186.6701986,34.0684708,0.5508163,0.5512258,0.2634532,0.1412541,0.1461091,0.0854048,0.1653045,0.0000545,0,0,0,0,-0.0001827,0.0161577,7.874,48.6945887,84.0027203,-0.0001059,4.4998614,8.7308519,902.7136812,336.5897962,0.0077892,0.1308802
0.9539272,75.5154017,150.9280213,114.2273196,151.2647447,115.603849,3.3909295,0.0002463,3.3909295,0.0041617,10.0873874,17.7867745,42.70333,-77.1916885,9.8011553,0.5153847,-0.0000155,-3.6394845,0.0156493,1195.9048688,93.9048688,0.0792763,0.0013335,71.0395685,55.7780173,1.9382209,0.4504989,9168383.0423219,184.1896449,34.445639,0.5511572,0.5516039,0.2633964,0.1413773,0.1463834,0.0892843,0.1734286,0.0004144,0,0,0,0,-0.0000399,0.0162426,7.874,48.6945887,83.9637548,0.0006738,4.5003521,8.7241499,902.5984836,336.5857348,0.0068495,0.1324022
