# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
41.0961538,387.4053871,-9.3782515,0.0035352,9.3783028,0.0658946,-115.1955885,0.0218815,115.1955906,179.9891166,6.7014241,0.0657997,42.6000002,-77.2014074,9.8019885,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0277706,642152.9806922,0,11.8052627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013999,NaN,NaN,NaN,NaN,6.7324365,10.6881148,936.3561404,337.7758976,0.5,0.3850826
41.4734347,383.8730518,-9.3469781,0.0828914,9.3744777,1.2598249,-117.6344396,0.0216464,117.6344415,179.9894568,6.2271463,1.257095,42.6000002,-77.2014372,9.802003,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0279865,642126.6783722,0,11.9962558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014031,NaN,NaN,NaN,NaN,5.509629,10.718597,936.8800842,337.7943698,0.3772809,0.3852104
41.8066764,380.7550786,-9.3660054,-0.0570974,9.3663704,0.1453165,-119.7021646,0.0214404,119.7021665,179.9897375,6.1826154,0.1336292,42.6000002,-77.2014625,9.8020138,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.027672,641748.6006986,0,11.7331611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013533,NaN,NaN,NaN,NaN,6.0999275,10.7415572,937.2747358,337.8082836,0.3332417,0.3853421
42.3066764,376.0730611,-9.3620647,0.0078815,9.3671038,0.6776232,-122.7087751,0.0211382,122.7087769,179.9901301,5.8438268,0.6775773,42.6000002,-77.2014992,9.8020234,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0277907,641955.2732002,0,11.8383855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013505,NaN,NaN,NaN,NaN,5.5366148,10.761824,937.6230926,337.8205653,0.5,0.3854856
42.8066764,371.3896292,-9.3716629,-0.0191965,9.3716744,0.035627,-125.6344401,0.0208456,125.6344418,179.9904933,5.8588333,0.030013,42.6000002,-77.2015349,9.8020378,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0277118,642503.4229547,0,11.7778449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013177,NaN,NaN,NaN,NaN,5.8735125,10.7922571,938.1461929,337.8390078,0.5,0.3856495
43.3066764,366.7047411,-9.3678894,0.007547,9.368399,0.2125717,-128.5904114,0.0205616,128.5904131,179.9908384,5.9650521,0.2124377,42.6000002,-77.201571,9.8020522,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0277451,642513.665203,0,11.8127959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013199,NaN,NaN,NaN,NaN,6.0627611,10.8226994,938.6694512,337.8574558,0.5,0.3859145
43.8066764,362.0210463,-9.3668897,0.0019994,9.3669444,0.0724078,-131.5638899,0.0202803,131.5638915,179.991168,5.928862,0.0723802,42.6000002,-77.2016074,9.8020667,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0277266,642648.64443,0,11.8036374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013297,NaN,NaN,NaN,NaN,5.8968485,10.8531512,939.1928722,337.8759096,0.5,0.3861108
44.0982123,359.2960582,-9.3271229,0.1364045,9.3879457,1.6430715,-133.3619501,0.0201168,133.3619517,179.9913573,6.4062228,1.6373997,42.6000002,-77.2016293,9.8020811,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0280956,644324.6052658,0,12.1266899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013262,NaN,NaN,NaN,NaN,7.4731359,10.8835952,939.7161599,337.8943587,0.2915359,0.3862197
44.5473625,355.1042841,-9.3382332,-0.0247364,9.3521596,1.00894,-136.3410454,0.019861,136.3410468,179.9916537,6.8592522,1.0086367,42.6000002,-77.2016657,9.8020895,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0277496,642004.700671,0,11.8337064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013695,NaN,NaN,NaN,NaN,7.3694365,10.9013076,940.0206103,337.9050924,0.4491502,0.3863534
45.0473625,350.4359158,-9.33524,0.0059865,9.3472377,1.0449593,-139.9012893,0.0195625,139.9012906,179.9919883,7.3817233,1.0449421,42.6000002,-77.2017092,9.8021024,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.027791,641876.1857309,0,11.8750151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014162,NaN,NaN,NaN,NaN,7.8551657,10.9285542,940.4889379,337.9216038,0.5,0.3865102
45.5473625,345.761994,-9.3604473,-0.0504147,9.3606133,0.12994,-143.607121,0.0192445,143.6071223,179.9923219,7.4416039,0.1197613,42.6000002,-77.2017545,9.8021167,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0276261,643028.0818056,0,11.7409955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014708,NaN,NaN,NaN,NaN,7.4973386,10.9588985,941.0105133,337.9399925,0.5,0.3866168
46.0473625,341.0825139,-9.3574731,0.0059485,9.3574735,0.0069569,-147.3283739,0.01891,147.3283751,179.9926459,7.4434075,0.0036074,42.6000002,-77.2018,9.8021311,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.027697,643045.8886271,0,11.8079673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001479,NaN,NaN,NaN,NaN,7.4460057,10.989279,941.5327091,337.9584031,0.5,0.3867166
46.5473625,336.408735,-9.3376428,0.0396605,9.3452805,0.8408835,-150.9450841,0.0185674,150.9450853,179.9929522,7.0234337,0.8399477,42.6000002,-77.2018442,9.8021455,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0277872,642441.3547545,0,11.8915493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001479,NaN,NaN,NaN,NaN,6.6456854,11.0196957,942.0555259,337.9768356,0.5,0.3868241
47.0473625,331.7375127,-9.3472464,-0.0192071,9.3502464,0.5234929,-154.3914084,0.0182261,154.3914095,179.9932362,6.7618634,0.5231404,42.6000001,-77.2018863,9.8021599,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0276659,643015.8440734,0,11.794533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014332,NaN,NaN,NaN,NaN,6.5250243,11.0500752,942.5777057,337.9952456,0.5,0.3869457
47.5473625,327.0638046,-9.347586,-0.0006793,9.3493242,0.3952019,-157.8217403,0.0178935,157.8217413,179.9935039,6.9594641,0.3952014,42.6000001,-77.2019282,9.8021742,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.027676,643185.2770441,0,11.8097641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014069,NaN,NaN,NaN,NaN,7.1397341,11.0804382,943.0995999,338.0136455,0.5,0.3870491
48.0473625,322.3897881,-9.34848,-0.0017879,9.3488635,0.1886702,-161.2778896,0.017566,161.2778905,179.9937595,6.8651332,0.1886617,42.6000001,-77.2019704,9.8021886,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.027658,643386.4493615,0,11.800946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014273,NaN,NaN,NaN,NaN,6.7804626,11.1108173,943.6217718,338.0320553,0.5,0.3871528
48.4973898,318.1914652,-9.309601,0.0863926,9.3316575,1.2990765,-164.2361306,0.0172727,164.2361315,179.9939742,6.2818076,1.2962006,42.6000001,-77.2020065,9.802203,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0278903,642434.6946266,0,12.0066804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014176,NaN,NaN,NaN,NaN,5.6405886,11.1411984,944.1439782,338.0504662,0.4500273,0.3872569
48.8070511,315.3051051,-9.3324453,-0.0737718,9.3329485,0.1655779,-166.1884705,0.0170747,166.1884714,179.9941133,6.3277104,0.1482354,42.6000001,-77.2020304,9.8022159,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.027541,642732.2183316,0,11.7136129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013557,NaN,NaN,NaN,NaN,6.4246272,11.1684875,944.6130375,338.0670034,0.3096613,0.3873722
49.2311435,311.3466175,-9.3355958,-0.0074288,9.3405819,0.5789661,-168.8199441,0.0168106,168.819945,179.9942947,6.0821954,0.5789184,42.6000001,-77.2020625,9.8022248,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0276524,643401.4277569,0,11.8126274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013621,NaN,NaN,NaN,NaN,5.7770353,11.1872488,944.9355172,338.0783728,0.4240924,0.3874749
49.7311435,306.6773279,-9.3415626,-0.0119338,9.3420518,0.2089757,-171.8871212,0.0165087,171.887122,179.9944971,6.1865128,0.2086347,42.6000001,-77.2021,9.802237,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0276188,643699.4670353,0,11.7894411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013383,NaN,NaN,NaN,NaN,6.282109,11.212979,945.3777809,338.0939653,0.5,0.3875755
50.2311435,302.01029,-9.3265889,0.0299475,9.3324506,0.7331518,-175.071945,0.016214,175.0719458,179.9946936,6.5527827,0.7325399,42.6000001,-77.2021389,9.8022514,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0277054,643269.7103902,0,11.8700698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013489,NaN,NaN,NaN,NaN,6.883498,11.2433294,945.8994591,338.1123576,0.5,0.3876767
50.5896411,298.6665937,-9.3273548,-0.0021364,9.3355742,0.6618043,-177.3785739,0.0160019,177.3785746,179.9948312,6.3155287,0.6618008,42.6000001,-77.2021671,9.8022657,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0276454,643716.6853312,0,11.825303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013841,NaN,NaN,NaN,NaN,5.9238676,11.2736651,946.4208858,338.1307411,0.3584975,0.3877982
50.9074792,295.7015738,-9.3300681,-0.0085368,9.3347861,0.4661842,-179.4094328,0.0158122,179.4094335,179.9949502,6.463675,0.466106,42.6000001,-77.2021919,9.802276,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0276153,643828.2388907,0,11.8042506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013605,NaN,NaN,NaN,NaN,6.7604228,11.2953991,946.7944616,338.1439119,0.3178381,0.3879026
51.3955673,291.1465503,-9.3346894,-0.0094681,9.3350769,0.1853253,-182.5422297,0.0155198,182.5422304,179.9951287,6.373338,0.1850833,42.6000001,-77.2022302,9.8022851,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0275959,643995.3742869,0,11.7917993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013754,NaN,NaN,NaN,NaN,6.2882794,11.3146718,947.1257297,338.1555911,0.4880881,0.3880255
51.8955673,286.4795659,-9.3332483,0.0028822,9.3332835,0.05466,-185.7357217,0.0152191,185.7357223,179.9953052,6.40063,0.0545839,42.6000001,-77.2022692,9.8022991,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0276037,644097.471322,0,11.8048043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013668,NaN,NaN,NaN,NaN,6.4262604,11.3442794,947.6346415,338.1735333,0.5,0.3881305
52.3955673,281.813512,-9.3309672,0.004562,9.3310831,0.1009025,-188.9486366,0.0149187,188.9486372,179.9954761,6.4510296,0.1007993,42.6000001,-77.2023085,9.8023135,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.027599,644176.8388823,0,11.8072871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013694,NaN,NaN,NaN,NaN,6.4975214,11.3746148,948.1560622,338.1919166,0.5,0.3882288
52.8955673,277.1487349,-9.3281413,0.0056519,9.3285814,0.2029034,-192.1487983,0.0146176,192.1487989,179.9956413,6.3496173,0.2028247,42.6000001,-77.2023476,9.8023279,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0275951,644235.1425052,0,11.8104738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013742,NaN,NaN,NaN,NaN,6.2590087,11.4049442,948.6773789,338.2102962,0.5,0.3883288
53.3955673,272.4863739,-9.3213028,0.013677,9.3237998,0.4814021,-195.263456,0.0143169,195.2634565,179.995799,6.1090134,0.4812077,42.6000001,-77.2023856,9.8023422,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0276124,644135.6509915,0,11.8318011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013639,NaN,NaN,NaN,NaN,5.8932465,11.4352652,949.1985531,338.2286707,0.5,0.3884273
53.8955673,267.8258273,-9.3208835,0.0008386,9.3227932,0.4205765,-198.2653907,0.0140206,198.2653912,179.9959483,5.8987256,0.4205757,42.6000001,-77.2024223,9.8023566,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0275829,644296.5998639,0,11.8130637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013398,NaN,NaN,NaN,NaN,5.7100365,11.4655706,949.7194572,338.2470358,0.5,0.3885268
54.3955673,263.165171,-9.3217417,-0.0017164,9.3223905,0.2417072,-201.2449661,0.0137319,201.2449666,179.9960904,6.0195761,0.2417011,42.6000001,-77.2024587,9.8023709,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0275634,644499.0560387,0,11.8028435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013196,NaN,NaN,NaN,NaN,6.1295611,11.4958641,950.2401587,338.2653937,0.5,0.3886248
54.8955673,258.504575,-9.3206421,0.0021992,9.3208081,0.1255244,-204.239066,0.0134479,204.2390664,179.9962274,5.9568235,0.1255051,42.6000001,-77.2024953,9.8023852,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0275582,644619.8096685,0,11.8048934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013312,NaN,NaN,NaN,NaN,5.9011952,11.5261584,950.7608724,338.283752,0.5,0.3887234
55.3955673,253.8453574,-9.3162283,0.0088276,9.3173792,0.3276159,-207.1765406,0.0131655,207.176541,179.996359,5.7930751,0.3274969,42.6000001,-77.2025312,9.8023996,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0275665,644612.6337624,0,11.8184871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013251,NaN,NaN,NaN,NaN,5.6466325,11.5564523,951.2815793,338.3021101,0.5,0.3888211
55.6827239,251.1741671,-9.288187,0.0976516,9.334027,1.4148202,-208.8982535,0.0130051,208.8982539,179.996433,6.1983812,1.4114462,42.6000001,-77.2025522,9.8024139,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0278156,645994.6010891,0,12.0396381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013092,NaN,NaN,NaN,NaN,7.1223086,11.5867372,951.8021323,338.3204627,0.2871566,0.3889203
55.879224,249.3479195,-9.2995695,-0.0579261,9.2996196,0.0713191,-210.1154325,0.0128954,210.1154329,179.9964836,6.1902058,0.041605,42.6000001,-77.2025671,9.8024221,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0274532,643744.7675178,0,11.7316739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013459,NaN,NaN,NaN,NaN,6.1596722,11.6040999,952.1005721,338.3309845,0.1965001,0.3890229
56.1453233,246.8730343,-9.301642,-0.0077885,9.3138143,0.6951808,-211.7872532,0.0127454,211.7872536,179.9965519,6.3751813,0.6951372,42.6000001,-77.2025875,9.8024277,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0275554,644817.3544373,0,11.8216949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001346,NaN,NaN,NaN,NaN,6.8512,11.6159705,952.3046103,338.3381781,0.2660994,0.3891491
56.6453233,242.2199573,-9.3106659,-0.0180478,9.3123283,0.3886827,-215.0233768,0.012458,215.0233772,179.9966804,6.5693131,0.3882635,42.6000001,-77.202627,9.8024354,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0275131,644836.3784491,0,11.7888984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013644,NaN,NaN,NaN,NaN,6.7452637,11.6320573,952.5811179,338.3479267,0.5,0.3892477
57.1453233,237.5644752,-9.3112624,-0.001193,9.3115436,0.1586892,-218.327869,0.0121621,218.3278693,179.9968083,6.6486555,0.1586847,42.6000001,-77.2026674,9.8024497,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0275202,645011.1462287,0,11.8014301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013845,NaN,NaN,NaN,NaN,6.7210154,11.6623023,953.1009848,338.3662552,0.5,0.3893485
57.5375545,233.9173291,-9.2856572,0.0652809,9.3059054,1.1162498,-220.8499612,0.0119251,220.8499615,179.9969062,6.2115768,1.1143392,42.6000001,-77.2026982,9.802464,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0276914,644849.5751385,0,11.9552913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013926,NaN,NaN,NaN,NaN,5.5980255,11.6925629,953.6211204,338.3845931,0.3922312,0.3894476
57.9154196,230.4052378,-9.3034741,-0.0471514,9.3035896,0.0949602,-223.1912143,0.011697,223.1912146,179.9969972,6.1804306,0.0824269,42.6000001,-77.2027268,9.8024752,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0274409,644868.3804182,0,11.7450163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013469,NaN,NaN,NaN,NaN,6.1340618,11.7162694,954.0285993,338.3989592,0.377865,0.3895467
58.2745218,227.0669432,-9.2889718,0.0403848,9.3062775,0.9670186,-225.472917,0.0114836,225.4729173,179.9970819,6.5273862,0.9661749,42.6000001,-77.2027547,9.802486,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0276239,645227.3197588,0,11.9070956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013453,NaN,NaN,NaN,NaN,7.094664,11.739098,954.4209891,338.4127934,0.3591022,0.3896472
58.6404977,223.6651196,-9.3014546,-0.0341084,9.3014567,0.0362285,-227.860965,0.011266,227.8609653,179.9971672,6.522917,0.0122117,42.6000001,-77.2027839,9.8024963,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0274476,645063.2685033,0,11.7603032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013786,NaN,NaN,NaN,NaN,6.5167213,11.7607969,954.8031933,338.4259429,0.3659759,0.3897528
59.1404977,219.0139042,-9.3034068,-0.0039044,9.3035412,0.1092375,-231.1360695,0.0109649,231.1360697,179.9972819,6.5775009,0.1091677,42.6000001,-77.2028239,9.8025068,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0274851,645387.6584893,0,11.7974199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013791,NaN,NaN,NaN,NaN,6.6275012,11.7829087,955.2021702,338.4393427,0.5,0.3898509
59.6404977,214.3633822,-9.2986813,0.009451,9.2998008,0.3241571,-234.3843175,0.0106608,234.3843177,179.9973939,6.4154912,0.3240193,42.6000001,-77.2028636,9.8025211,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0275025,645373.8696409,0,11.8191648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013848,NaN,NaN,NaN,NaN,6.2712007,11.8131416,955.7476798,338.4576638,0.5,0.3899483
60.1404977,209.7178111,-9.283603,0.0301567,9.2902337,0.7899819,-237.4933873,0.010357,237.4933875,179.9975014,6.0207882,0.7894061,42.6000001,-77.2029016,9.8025354,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0275604,644955.2414735,0,11.87573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013681,NaN,NaN,NaN,NaN,5.6698493,11.84337,956.2931081,338.4759822,0.5,0.3900459
60.4247199,207.0799744,-9.2781913,0.0190404,9.3003766,0.9699329,-239.2437979,0.0101869,239.2437981,179.9975604,6.2964115,0.969746,42.6000001,-77.2029229,9.8025497,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0275598,645904.5866735,0,11.8820391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013282,NaN,NaN,NaN,NaN,6.9384178,11.8735662,956.8379557,338.4942811,0.2842222,0.390144
60.7412818,204.1409934,-9.2899364,-0.0371022,9.2900585,0.0824786,-241.2406928,0.0099997,241.2406931,179.997625,6.3197302,0.0736623,42.6000001,-77.2029473,9.8025578,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0274101,645327.0224055,0,11.7571383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013547,NaN,NaN,NaN,NaN,6.3673495,11.8907122,957.1473298,338.5046716,0.3165619,0.3902571
61.2412818,199.4957749,-9.2909374,-0.0020019,9.2925966,0.3898869,-244.4492931,0.009704,244.4492933,179.9977255,6.5146711,0.3898818,42.6,-77.2029865,9.8025669,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0274649,645658.231345,0,11.8084452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013579,NaN,NaN,NaN,NaN,6.6902693,11.9098155,957.492023,338.5162482,0.5,0.3903815
61.6828346,195.395743,-9.2800324,0.0246968,9.2875282,0.7425816,-247.2535144,0.0094412,247.2535145,179.9978122,6.1869634,0.7421708,42.6,-77.2030208,9.8025811,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0275225,645550.6756594,0,11.8648067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013775,NaN,NaN,NaN,NaN,5.8138985,11.9400095,958.0368293,338.5345457,0.4415528,0.3904821
62.1628693,190.9386349,-9.2899062,-0.0205689,9.2902832,0.177744,-250.2438133,0.0091559,250.2438135,179.9979037,6.2717135,0.1765498,42.6,-77.2030573,9.8025938,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0274156,645958.0487069,0,11.7786982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013441,NaN,NaN,NaN,NaN,6.3554096,11.9666597,958.5176943,338.5506958,0.4800348,0.3905801
62.6628693,186.2951893,-9.2838764,0.0120596,9.285802,0.4214797,-253.4323335,0.0088618,253.4323336,179.9979965,6.4823671,0.4213071,42.6,-77.2030963,9.8026075,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0274642,645880.9400514,0,11.8269831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013532,NaN,NaN,NaN,NaN,6.6714659,11.9956309,959.0404384,338.5682523,0.5,0.3906787
63.1628693,181.6528418,-9.2855137,-0.0032746,9.2859172,0.1956017,-256.6490702,0.0085655,256.6490703,179.9980878,6.3845799,0.1955742,42.6,-77.2031356,9.8026218,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0274249,646133.1272873,0,11.7999019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013737,NaN,NaN,NaN,NaN,6.2980116,12.0258133,959.5850367,338.5865428,0.5,0.3907881
