TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
<T144RITrk>,2025-06-11,13:13:59.294,31.03762,-103.53692,2955.4,31.04430,-103.53508,2941.2,3,0,0,-105,0x03,32,6,5,10,-91,-91,2508.57,-14.216,2508.609,223.576,0%,4.127,3.824,1297,840,3599,1322,988,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITrk>,2025-06-11,13:14:00.464,31.03762,-103.53692,2955.4,31.04430,-103.53508,2941.1,3,0,0,-78,0x03,32,6,5,11,-92,-92,2508.57,-14.324,2508.609,199.263,0%,4.127,3.824,1298,840,3599,1323,989,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITrk>,2025-06-11,13:14:01.364,31.03762,-103.53692,2955.4,31.04430,-103.53508,2941.1,3,0,0,167,0x03,32,4,7,11,-92,-92,2508.57,-14.331,2508.610,199.263,0%,4.127,3.824,1299,840,3599,1324,990,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITrk>,2025-06-11,13:14:02.265,31.03762,-103.53692,2955.4,31.04430,-103.53508,2941.1,3,0,0,125,0x03,32,5,6,11,-92,-92,2508.57,-14.334,2508.610,199.263,0%,4.127,3.824,1300,840,3599,1325,991,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITrk>,2025-06-11,13:14:03.284,31.03762,-103.53692,2955.4,31.04430,-103.53508,2941.0,3,0,0,-6,0x03,32,5,6,10,-92,-92,2508.57,-14.386,2508.610,199.263,0%,4.126,3.824,1301,840,3599,1326,992,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITrk>,2025-06-11,13:14:04.482,31.03762,-103.53692,2955.4,31.04430,-103.53508,2941.0,3,0,0,-98,0x03,32,5,6,11,-91,-92,2508.57,-14.419,2508.610,223.576,0%,4.126,3.824,1302,840,3599,1327,993,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITrk>,2025-06-11,13:14:05.323,31.03762,-103.53692,2955.4,31.04430,-103.53508,2940.9,3,0,0,140,0x03,32,5,6,11,-91,-92,2508.57,-14.550,2508.611,223.576,0%,4.126,3.824,1303,840,3599,1328,994,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,13:17:54.823,31.03763,-103.53694,2959.4,31.04428,-103.53506,2938.3,3,0,0,-75,0x03,31,3,18,3,-94,-98,2498.47,-21.056,2498.562,157.643,0%,4.093,3.821,1341,1025,19147,1519,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:17:55.843,31.03763,-103.53694,2959.4,31.04428,-103.53506,2938.3,3,0,0,-95,0x03,31,3,18,3,-91,-98,2498.48,-21.082,2498.569,222.677,0%,4.091,3.822,1342,1026,19049,1520,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:17:57.014,31.03763,-103.53694,2959.4,31.04428,-103.53506,2938.3,3,0,0,135,0x03,31,3,18,3,-94,-98,2498.48,-21.079,2498.569,157.643,0%,4.091,3.821,1343,1027,19049,1521,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:17:57.972,31.03763,-103.53694,2959.4,31.04428,-103.53506,2938.2,3,0,0,130,0x03,31,4,17,3,-95,-98,2498.49,-21.128,2498.577,140.500,0%,4.091,3.822,1344,1028,19049,1522,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:17:58.843,31.03763,-103.53694,2959.4,31.04428,-103.53506,2938.2,3,0,0,-30,0x03,31,4,17,3,-94,-98,2498.49,-21.164,2498.577,157.644,0%,4.092,3.820,1345,1029,19049,1523,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:17:59.833,31.03763,-103.53694,2959.4,31.04428,-103.53506,2938.1,3,0,0,-15,0x03,31,4,17,3,-94,-98,2498.50,-21.253,2498.593,157.645,0%,4.092,3.820,1346,1030,19049,1524,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:01.002,31.03763,-103.53694,2959.4,31.04428,-103.53506,2938.1,3,0,0,-45,0x03,31,4,17,3,-94,-98,2498.51,-21.305,2498.601,157.645,0%,4.092,3.809,1347,1031,19049,1525,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:01.935,31.03763,-103.53694,2959.4,31.04428,-103.53506,2938.0,3,0,0,-59,0x03,31,3,18,3,-94,-98,2498.52,-21.342,2498.616,157.646,0%,4.092,3.822,1348,1032,19049,1526,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:02.893,31.03763,-103.53694,2959.4,31.04428,-103.53506,2938.0,3,0,0,-40,0x03,31,3,18,3,-93,-98,2498.52,-21.397,2498.616,176.882,0%,4.092,3.821,1349,1033,19049,1527,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:03.883,31.03763,-103.53694,2959.4,31.04428,-103.53506,2937.9,3,0,0,-12,0x03,31,3,18,3,-95,-98,2498.53,-21.473,2498.624,140.503,0%,4.091,3.821,1350,1034,19049,1528,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:04.815,31.03763,-103.53694,2959.4,31.04428,-103.53506,2937.9,3,0,0,-174,0x03,31,3,18,3,-94,-98,2498.54,-21.479,2498.632,157.647,0%,4.091,3.821,1351,1035,19049,1529,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:05.832,31.03763,-103.53694,2959.4,31.04428,-103.53506,2937.8,3,0,0,135,0x03,31,3,18,3,-94,-98,2498.55,-21.555,2498.647,157.648,0%,4.091,3.822,1352,1036,19049,1530,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:06.851,31.03763,-103.53694,2959.4,31.04428,-103.53506,2937.7,3,0,0,-29,0x03,31,3,19,2,-94,-98,2498.56,-21.676,2498.656,157.649,0%,4.079,3.819,1353,1037,19049,1531,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:07.812,31.03763,-103.53694,2959.4,31.04428,-103.53506,2937.5,3,0,0,-101,0x03,31,3,19,1,-93,-98,2498.58,-21.844,2498.672,176.886,0%,4.079,3.822,1354,1038,19049,1532,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:08.952,31.03763,-103.53694,2959.4,31.04428,-103.53506,2937.5,3,0,0,27,0x03,31,3,19,2,-94,-99,2498.58,-21.893,2498.672,157.650,0%,4.093,3.819,1355,1039,19049,1533,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:09.973,31.03763,-103.53694,2959.4,31.04428,-103.53506,2937.4,3,0,0,0,0x03,31,3,19,1,-94,-98,2498.58,-21.929,2498.680,157.650,0%,4.093,3.819,1356,1040,19049,1534,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:10.903,31.03763,-103.53694,2959.4,31.04428,-103.53506,2937.4,3,0,0,-101,0x03,31,3,19,1,-94,-98,2498.58,-21.962,2498.680,157.650,0%,4.093,3.819,1357,1041,19049,1535,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:11.953,31.03763,-103.53694,2959.4,31.04428,-103.53506,2937.3,3,0,0,-17,0x03,31,3,19,1,-93,-98,2498.59,-22.083,2498.689,176.887,0%,4.093,3.822,1358,1042,19049,1536,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:12.822,31.03763,-103.53694,2959.4,31.04428,-103.53506,2937.2,3,0,0,-11,0x03,31,3,19,1,-94,-99,2498.60,-22.181,2498.697,157.651,0%,4.093,3.820,1359,1043,19049,1537,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:13.843,31.03763,-103.53694,2959.4,31.04428,-103.53506,2937.1,3,0,0,60,0x03,31,3,19,1,-95,-98,2498.61,-22.221,2498.705,140.507,0%,4.093,3.821,1360,1044,19049,1538,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:15.973,31.03763,-103.53694,2959.4,31.04428,-103.53506,2937.1,3,0,0,-121,0x03,31,3,19,1,-95,-98,2498.61,-22.240,2498.705,140.507,0%,4.079,3.820,1362,1045,19049,1539,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:16.813,31.03763,-103.53694,2959.4,31.04428,-103.53506,2937.1,3,0,0,-22,0x03,31,3,19,1,-95,-98,2498.61,-22.214,2498.712,140.507,0%,4.079,3.820,1363,1046,19049,1540,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:17.833,31.03763,-103.53694,2959.4,31.04428,-103.53506,2937.1,3,0,0,60,0x03,31,3,19,1,-94,-98,2498.61,-22.218,2498.712,157.652,0%,4.093,3.821,1364,1047,19049,1541,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:18.823,31.03763,-103.53694,2959.4,31.04430,-103.53506,2937.2,3,0,0,150,0x03,31,3,19,1,-94,-98,2507.71,-22.145,2507.805,158.226,0%,4.093,3.822,1365,1048,19049,1542,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:19.873,31.03763,-103.53694,2959.4,31.04430,-103.53506,2937.2,3,0,0,146,0x03,31,3,19,1,-95,-98,2507.71,-22.149,2507.805,141.019,0%,4.092,3.809,1366,1049,19049,1543,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:20.953,31.03763,-103.53694,2959.4,31.04430,-103.53506,2937.3,3,0,0,98,0x03,31,5,18,1,-94,-98,2507.71,-22.044,2507.811,158.226,0%,4.092,3.822,1367,1050,19049,1544,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:21.943,31.03763,-103.53694,2959.4,31.04430,-103.53506,2937.4,3,0,0,175,0x03,31,4,18,2,-94,-99,2507.72,-21.922,2507.818,158.227,0%,4.092,3.821,1368,1051,19049,1545,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:23.293,31.03763,-103.53694,2959.4,31.04430,-103.53506,2937.5,3,0,0,98,0x03,31,4,18,2,-95,-98,2507.72,-21.814,2507.817,141.020,0%,4.092,3.822,1369,1052,19049,1546,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:25.362,31.03763,-103.53694,2959.4,31.04430,-103.53506,2937.7,3,0,0,-127,0x03,31,4,19,1,-95,-98,2507.72,-21.660,2507.815,141.020,0%,4.079,3.820,1371,1054,19049,1547,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:25.932,31.03763,-103.53694,2959.4,31.04430,-103.53506,2937.8,3,0,0,-71,0x03,31,4,18,2,-94,-99,2507.72,-21.515,2507.814,158.227,0%,4.079,3.820,1372,1055,19049,1548,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:27.856,31.03763,-103.53694,2959.4,31.04430,-103.53506,2938.0,3,0,0,-4,0x03,31,4,19,1,-95,-98,2507.71,-21.384,2507.798,141.019,0%,4.092,3.819,1374,1056,19049,1549,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:28.843,31.03763,-103.53694,2959.4,31.04430,-103.53506,2938.0,3,0,0,36,0x03,31,4,19,1,-93,-98,2507.71,-21.325,2507.798,177.532,0%,4.092,3.822,1375,1057,19049,1550,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:29.831,31.03763,-103.53694,2959.4,31.04430,-103.53506,2938.1,3,0,0,38,0x03,31,4,19,1,-95,-98,2507.70,-21.286,2507.790,141.018,0%,4.095,3.820,1376,1058,19049,1551,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:30.853,31.03763,-103.53694,2959.4,31.04430,-103.53506,2938.1,3,0,0,26,0x03,31,3,20,1,-94,-98,2507.70,-21.263,2507.790,158.225,0%,4.095,3.822,1377,1059,19049,1552,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:31.813,31.03763,-103.53694,2959.4,31.04430,-103.53506,2938.1,3,0,0,-106,0x03,31,3,20,1,-94,-98,2507.69,-21.263,2507.783,158.225,0%,4.092,3.820,1378,1060,19049,1553,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:32.893,31.03763,-103.53694,2959.4,31.04430,-103.53506,2938.1,3,0,0,-75,0x03,31,3,20,1,-94,-98,2507.69,-21.214,2507.775,158.224,0%,4.092,3.821,1379,1061,19049,1554,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:33.823,31.03763,-103.53694,2959.4,31.04430,-103.53506,2938.2,3,0,0,171,0x03,31,4,19,1,-94,-98,2507.69,-21.125,2507.774,158.224,0%,4.092,3.820,1380,1062,19049,1555,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:34.873,31.03763,-103.53694,2959.4,31.04430,-103.53506,2938.4,3,0,0,77,0x03,31,4,19,1,-95,-99,2507.68,-21.000,2507.766,141.017,0%,4.092,3.820,1381,1063,19049,1556,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:35.864,31.03763,-103.53694,2959.4,31.04430,-103.53506,2938.5,3,0,0,-26,0x03,31,4,19,0,-94,-98,2507.68,-20.905,2507.765,158.224,0%,4.092,3.820,1382,1064,19049,1557,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:36.822,31.03763,-103.53694,2959.4,31.04430,-103.53506,2938.5,3,0,0,-79,0x03,31,4,19,0,-94,-98,2507.67,-20.810,2507.757,158.223,0%,4.079,3.820,1383,1065,19049,1558,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:37.812,31.03763,-103.53694,2959.4,31.04430,-103.53506,2938.6,3,0,0,115,0x03,31,4,19,0,-94,-98,2507.66,-20.748,2507.749,158.223,0%,4.079,3.819,1384,1066,19049,1559,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:38.892,31.03763,-103.53694,2959.4,31.04430,-103.53506,2938.7,3,0,0,-24,0x03,31,4,19,0,-93,-98,2507.67,-20.676,2507.756,177.529,0%,4.092,3.819,1385,1067,19049,1560,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:39.854,31.03763,-103.53694,2959.4,31.04430,-103.53506,2938.8,3,0,0,180,0x03,31,4,19,0,-95,-98,2507.66,-20.518,2507.747,141.016,0%,4.092,3.809,1386,1068,19049,1561,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:41.082,31.03763,-103.53694,2959.4,31.04430,-103.53506,2938.9,3,0,0,-152,0x03,31,4,19,0,-95,-99,2507.66,-20.475,2507.739,141.016,0%,4.092,3.820,1387,1069,19049,1562,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:41.954,31.03763,-103.53694,2959.4,31.04430,-103.53506,2939.1,3,0,0,-16,0x03,31,1,19,3,-94,-97,2507.65,-20.292,2507.731,158.222,0%,4.092,3.819,1388,1070,19049,1563,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:43.362,31.03763,-103.53694,2959.4,31.04430,-103.53506,2939.1,3,0,0,90,0x03,31,7,16,0,-95,-97,2507.64,-20.246,2507.723,141.015,0%,4.092,3.819,1389,1071,19049,1564,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:44.292,31.03763,-103.53694,2959.4,31.04430,-103.53506,2939.2,3,0,0,30,0x03,31,3,20,0,-94,-99,2507.64,-20.183,2507.722,158.221,0%,4.092,3.819,1390,1072,19049,1565,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:44.833,31.03763,-103.53694,2959.4,31.04430,-103.53506,2939.3,3,0,0,-18,0x03,31,3,20,0,-94,-99,2507.63,-20.095,2507.714,158.221,0%,4.079,3.819,1391,1073,19049,1566,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:45.853,31.03763,-103.53694,2959.4,31.04430,-103.53506,2939.3,3,0,0,-34,0x03,31,3,20,0,-95,-98,2507.63,-20.039,2507.706,141.014,0%,4.079,3.825,1392,1074,19049,1567,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:46.811,31.03763,-103.53694,2959.4,31.04430,-103.53506,2939.4,3,0,0,-46,0x03,31,3,20,0,-94,-98,2507.62,-19.950,2507.698,158.220,0%,4.091,3.819,1393,1075,19049,1568,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:47.861,31.03763,-103.53694,2959.4,31.04430,-103.53506,2939.5,3,0,0,165,0x03,31,3,20,0,-94,-98,2507.62,-19.836,2507.697,158.220,0%,4.091,3.819,1394,1076,19049,1569,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:49.903,31.03763,-103.53694,2959.4,31.04430,-103.53506,2939.7,3,0,0,168,0x03,31,3,20,0,-94,-98,2507.61,-19.675,2507.689,158.220,0%,4.091,3.822,1396,1077,19049,1570,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:50.832,31.03763,-103.53694,2959.4,31.04430,-103.53506,2939.7,3,0,0,-45,0x03,31,3,20,0,-94,-99,2507.61,-19.622,2507.688,158.220,0%,4.091,3.819,1397,1078,19049,1571,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:52.904,31.03761,-103.53694,2953.2,31.04430,-103.53506,2939.8,3,0,0,-119,0x03,31,3,20,0,-94,-98,2513.66,-13.384,2513.700,158.602,0%,4.079,3.819,1399,1079,19049,1572,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:53.833,31.03761,-103.53694,2953.2,31.04430,-103.53506,2939.8,3,0,0,-28,0x03,31,3,20,0,-94,-98,2513.66,-13.406,2513.693,158.601,0%,4.092,3.820,1400,1080,19049,1573,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:54.822,31.03761,-103.53694,2953.2,31.04430,-103.53506,2939.7,3,0,0,-85,0x03,31,3,20,0,-95,-98,2513.65,-13.485,2513.686,141.353,0%,4.092,3.820,1401,1081,19049,1574,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:55.844,31.03761,-103.53694,2953.2,31.04430,-103.53506,2939.6,3,0,0,180,0x03,31,3,20,0,-94,-99,2513.64,-13.597,2513.680,158.600,0%,4.092,3.820,1402,1082,19049,1575,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:56.864,31.03761,-103.53694,2953.2,31.04430,-103.53506,2939.4,3,0,0,-71,0x03,31,3,20,0,-93,-98,2513.64,-13.712,2513.680,177.952,0%,4.092,3.819,1403,1083,19049,1576,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:57.822,31.03761,-103.53694,2953.2,31.04430,-103.53506,2939.4,3,0,0,26,0x03,31,3,20,0,-94,-98,2513.64,-13.771,2513.681,158.600,0%,4.091,3.819,1404,1084,19049,1577,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:18:58.903,31.03761,-103.53694,2953.2,31.04430,-103.53506,2939.4,3,0,0,-75,0x03,31,3,20,0,-94,-99,2513.64,-13.784,2513.681,158.600,0%,4.091,3.821,1405,1085,19049,1578,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:01.842,31.03761,-103.53694,2953.2,31.04430,-103.53506,2939.1,3,0,0,-81,0x03,31,3,20,0,-91,-99,2513.64,-14.105,2513.682,224.029,0%,4.078,3.819,1408,1087,19049,1579,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:02.893,31.03761,-103.53694,2953.2,31.04430,-103.53506,2939.0,3,0,0,-75,0x03,31,3,20,0,-95,-98,2513.65,-14.174,2513.690,141.353,0%,4.091,3.819,1409,1088,19049,1580,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:03.853,31.03761,-103.53694,2953.2,31.04430,-103.53506,2939.0,3,0,0,-37,0x03,31,3,20,0,-94,-98,2513.65,-14.210,2513.690,158.601,0%,4.091,3.808,1410,1089,19049,1581,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:05.834,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.9,3,0,0,25,0x03,31,3,20,0,-95,-99,2513.64,-14.279,2513.683,141.353,0%,4.092,3.808,1412,1091,19049,1582,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:06.824,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.8,3,0,0,-135,0x03,31,5,18,0,-95,-99,2513.64,-14.319,2513.684,141.353,0%,4.091,3.821,1413,1092,19049,1583,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:07.811,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.8,3,0,0,-115,0x03,31,5,18,0,-95,-99,2513.64,-14.381,2513.684,141.353,0%,4.091,3.819,1414,1093,19049,1584,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:08.951,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.8,3,0,0,113,0x03,31,4,19,0,-94,-99,2513.64,-14.404,2513.684,158.600,0%,4.091,3.819,1415,1094,19049,1585,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:09.821,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.7,3,0,0,-87,0x03,31,4,19,0,-93,-99,2513.65,-14.499,2513.692,177.953,0%,4.078,3.820,1416,1095,19049,1586,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:10.843,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.6,3,0,0,-147,0x03,31,4,19,0,-92,-97,2513.66,-14.558,2513.700,199.667,0%,4.078,3.820,1417,1096,19049,1587,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:12.013,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.5,3,0,0,180,0x03,31,4,19,0,-94,-98,2513.66,-14.640,2513.700,158.601,0%,4.092,3.808,1418,1097,19049,1588,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:12.853,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.5,3,0,0,51,0x03,31,4,19,0,-96,-98,2513.66,-14.663,2513.700,125.981,0%,4.092,3.822,1419,1098,19049,1589,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:13.813,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.5,3,0,0,-102,0x03,31,3,20,0,-95,-99,2513.66,-14.660,2513.700,141.353,0%,4.090,3.821,1420,1099,19049,1590,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:14.833,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.5,3,0,0,159,0x03,31,4,19,0,-94,-98,2513.66,-14.653,2513.700,158.601,0%,4.090,3.819,1421,1100,19049,1591,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:16.843,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.5,3,0,0,18,0x03,31,3,20,0,-95,-98,2513.65,-14.696,2513.693,141.353,0%,4.092,3.807,1423,1102,19049,1592,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:17.863,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.4,3,0,0,77,0x03,31,3,20,0,-94,-98,2513.64,-14.732,2513.686,158.600,0%,4.092,3.819,1424,1103,19049,1593,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:18.823,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.5,3,0,0,128,0x03,31,3,20,0,-95,-99,2513.64,-14.680,2513.678,141.352,0%,4.091,3.821,1425,1104,19049,1594,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:19.843,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.6,3,0,0,-156,0x03,31,3,20,0,-94,-99,2513.62,-14.565,2513.663,158.599,0%,4.091,3.821,1426,1105,19049,1595,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:20.923,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.6,3,0,0,2,0x03,31,3,20,0,-94,-99,2513.61,-14.542,2513.656,158.598,0%,4.091,3.819,1427,1106,19049,1596,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:21.883,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.6,3,0,0,-20,0x03,31,4,19,0,-94,-98,2513.61,-14.552,2513.648,158.598,0%,4.079,3.808,1428,1107,19049,1597,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:22.903,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.6,3,0,0,-153,0x03,31,4,19,0,-94,-98,2513.60,-14.558,2513.641,158.597,0%,4.079,3.820,1429,1108,19049,1598,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
<T144RITpl>,2025-06-11,13:19:23.833,31.03761,-103.53694,2953.2,31.04430,-103.53506,2938.6,3,0,0,-49,0x03,31,4,19,0,-95,-99,2513.58,-14.522,2513.626,141.349,0%,4.091,3.819,1430,1109,19049,1599,14,,0.00000,0.00000,0.0,0,0.0,-125,0.0
