Time [s],Altitude [ft],Pressure [mbar],Velocity [ft/s],Temperature [F],Events,Voltages [V]
205.81,2552.498,782.70,-15.95238,99.14, -,8.226371
205.86,2552.498,782.70,-15.95238,99.14, -,8.226371
205.91,2549.134,782.80,-15.95238,99.14, -,8.226371
205.96,2549.134,782.80,-15.95238,99.14, -,8.226371
206.01,2549.134,782.80,-15.95238,99.14, -,8.226371
206.06,2545.769,782.90,-19.14286,99.14, -,8.226371
206.11,2545.769,782.90,-15.95238,99.14, -,8.226371
206.16,2545.769,782.90,-15.95238,99.14, -,8.226371
206.21,2545.769,782.90,-15.95238,99.14, -,8.226371
206.26,2542.406,783.00,-19.14286,99.14, -,8.226371
206.31,2542.406,783.00,-15.95238,99.14, -,8.226371
206.36,2542.406,783.00,-15.95238,99.14, -,8.226371
206.41,2539.043,783.10,-19.14286,99.14, -,8.226371
206.46,2539.043,783.10,-19.14286,99.14, -,8.226371
206.51,2539.043,783.10,-19.14286,99.14, -,8.226371
206.56,2539.043,783.10,-15.95238,99.14, -,8.226371
206.61,2535.679,783.20,-19.14286,99.14, -,8.226371
206.66,2535.679,783.20,-19.14286,99.14, -,8.226371
206.71,2532.317,783.30,-19.14286,99.14, -,8.226371
206.76,2532.317,783.30,-19.14286,99.14, -,8.226371
206.81,2532.317,783.30,-19.14286,99.14, -,8.226371
206.86,2532.317,783.30,-19.14286,99.14, -,8.226371
206.91,2532.317,783.30,-19.14286,99.14, -,8.226371
206.96,2532.317,783.30,-15.95238,99.14, -,8.226371
207.01,2528.954,783.40,-19.14286,99.14, -,8.226371
207.06,2528.954,783.40,-19.14286,99.14, -,8.226371
207.11,2525.593,783.50,-19.14286,99.14, -,8.226371
207.16,2525.593,783.50,-19.14286,99.14, -,8.226371
207.21,2525.593,783.50,-19.14286,99.14, -,8.226371
207.26,2525.593,783.50,-19.14286,99.14, -,8.226371
207.31,2522.232,783.60,-19.14286,99.14, -,8.226371
207.36,2522.232,783.60,-19.14286,99.14, -,8.226371
207.41,2522.232,783.60,-19.14286,99.14, -,8.226371
207.46,2522.232,783.60,-15.95238,99.14, -,8.226371
207.51,2518.869,783.70,-19.14286,99.14, -,8.226371
207.56,2518.869,783.70,-19.14286,99.14, -,8.226371
207.61,2518.869,783.70,-19.14286,99.14, -,8.226371
207.66,2518.869,783.70,-15.95238,99.14, -,8.226371
207.71,2515.509,783.80,-19.14286,99.14, -,8.226371
207.76,2515.509,783.80,-15.95238,99.14, -,8.226371
207.81,2515.509,783.80,-15.95238,99.14, -,8.226371
207.86,2515.509,783.80,-15.95238,99.14, -,8.226371
207.91,2512.147,783.90,-19.14286,99.14, -,8.226371
207.96,2512.147,783.90,-19.14286,99.14, -,8.226371
208.01,2512.147,783.90,-19.14286,99.14, -,8.226371
208.06,2508.788,784.00,-19.14286,99.14, -,8.226371
208.11,2508.788,784.00,-19.14286,99.14, -,8.226371
208.16,2508.788,784.00,-15.95238,99.14, -,8.226371
208.21,2505.428,784.10,-19.14286,99.14, -,8.226371
208.26,2505.428,784.10,-19.14286,99.14, -,8.226371
208.31,2505.428,784.10,-19.14286,99.14, -,8.226371
208.36,2505.428,784.10,-15.95238,99.14, -,8.226371
208.41,2505.428,784.10,-15.95238,99.14, -,8.226371
208.46,2502.068,784.20,-19.14286,99.14, -,8.226371
208.51,2502.068,784.20,-19.14286,99.14, -,8.226371
208.56,2498.709,784.30,-19.14286,99.14, -,8.226371
208.61,2498.709,784.30,-19.14286,99.14, -,8.226371
208.66,2498.709,784.30,-19.14286,99.14, -,8.226371
208.71,2498.709,784.30,-19.14286,99.14, -,8.226371
208.76,2498.709,784.30,-15.95238,99.14, -,8.226371
208.81,2495.349,784.40,-19.14286,99.14, -,8.226371
208.86,2495.349,784.40,-19.14286,99.14, -,8.226371
208.91,2495.349,784.40,-19.14286,99.14, -,8.226371
208.96,2491.991,784.50,-19.14286,99.14, -,8.226371
209.01,2491.991,784.50,-19.14286,99.14, -,8.226371
209.06,2491.991,784.50,-19.14286,99.14, -,8.226371
209.11,2488.634,784.60,-19.14286,99.14, -,8.226371
209.16,2488.634,784.60,-19.14286,99.14, -,8.226371
209.21,2488.634,784.60,-19.14286,99.14, -,8.226371
209.26,2488.634,784.60,-15.95238,99.14, -,8.226371
209.31,2488.634,784.60,-15.95238,99.14, -,8.226371
209.36,2488.634,784.60,-15.95238,99.14, -,8.226371
209.41,2485.275,784.70,-19.14286,99.14, -,8.226371
209.46,2485.275,784.70,-19.14286,99.14, -,8.226371
209.51,2481.918,784.80,-19.14286,99.14, -,8.226371
209.56,2481.918,784.80,-19.14286,99.14, -,8.226371
209.61,2481.918,784.80,-15.95238,99.14, -,8.226371
209.66,2481.918,784.80,-15.95238,99.14, -,8.226371
209.71,2481.918,784.80,-15.95238,99.14, -,8.226371
209.76,2478.56,784.90,-19.14286,99.14, -,8.226371
209.81,2478.56,784.90,-19.14286,99.14, -,8.226371
209.86,2478.56,784.90,-15.95238,99.14, -,8.226371
209.91,2478.56,784.90,-15.95238,99.14, -,8.226371
209.96,2478.56,784.90,-15.95238,99.14, -,8.226371
210.01,2475.204,785.00,-15.95238,99.14, -,8.226371
210.06,2475.204,785.00,-15.95238,99.14, -,8.226371
210.11,2471.848,785.10,-19.14286,99.14, -,8.226371
210.16,2471.848,785.10,-15.95238,99.14, -,8.226371
210.21,2471.848,785.10,-15.95238,99.14, -,8.226371
210.26,2471.848,785.10,-15.95238,99.14, -,8.226371
210.31,2471.848,785.10,-15.95238,99.14, -,8.226371
210.36,2468.491,785.20,-19.14286,99.14, -,8.226371
210.41,2468.491,785.20,-19.14286,99.14, -,8.226371
210.46,2468.491,785.20,-15.95238,99.14, -,8.226371
210.51,2465.136,785.30,-19.14286,99.14, -,8.226371
210.56,2465.136,785.30,-15.95238,99.14, -,8.226371
210.61,2465.136,785.30,-15.95238,99.14, -,8.226371
210.66,2465.136,785.30,-15.95238,99.14, -,8.226371
210.71,2461.779,785.40,-19.14286,99.14, -,8.226371
210.76,2461.779,785.40,-19.14286,99.14, -,8.226371
210.81,2458.425,785.50,-19.14286,99.14, -,8.226371
210.86,2458.425,785.50,-19.14286,99.14, -,8.226371
210.91,2458.425,785.50,-19.14286,99.14, -,8.226371
210.96,2458.425,785.50,-19.14286,99.14, -,8.226371
211.01,2455.071,785.60,-22.33333,99.14, -,8.226371
211.06,2455.071,785.60,-19.14286,99.14, -,8.226371
211.11,2455.071,785.60,-19.14286,99.14, -,8.226371
211.16,2451.716,785.70,-19.14286,99.14, -,8.226371
211.21,2455.071,785.60,-15.95238,99.14, -,8.226371
211.26,2451.716,785.70,-19.14286,99.14, -,8.226371
211.31,2451.716,785.70,-19.14286,99.14, -,8.226371
211.36,2448.362,785.80,-22.33333,99.14, -,8.226371
211.41,2448.362,785.80,-19.14286,99.14, -,8.226371
211.46,2448.362,785.80,-19.14286,99.14, -,8.226371
211.51,2448.362,785.80,-19.14286,99.14, -,8.245819
211.56,2445.007,785.90,-19.14286,99.14, -,8.245819
211.61,2445.007,785.90,-19.14286,99.14, -,8.245819
211.66,2445.007,785.90,-19.14286,99.14, -,8.245819
211.71,2445.007,785.90,-19.14286,99.14, -,8.245819
211.76,2441.655,786.00,-19.14286,99.14, -,8.245819
211.81,2441.655,786.00,-19.14286,99.14, -,8.245819
211.86,2441.655,786.00,-15.95238,99.14, -,8.245819
211.91,2438.303,786.10,-19.14286,99.14, -,8.245819
211.96,2438.303,786.10,-19.14286,99.14, -,8.245819
212.01,2438.303,786.10,-19.14286,99.14, -,8.245819
212.06,2438.303,786.10,-15.95238,99.14, -,8.245819
212.11,2434.949,786.20,-19.14286,99.14, -,8.245819
212.16,2434.949,786.20,-19.14286,99.14, -,8.245819
212.21,2434.949,786.20,-15.95238,99.14, -,8.245819
212.26,2434.949,786.20,-19.14286,99.14, -,8.245819
212.31,2434.949,786.20,-15.95238,99.14, -,8.245819
212.36,2431.597,786.30,-19.14286,99.14, -,8.245819
212.41,2431.597,786.30,-15.95238,99.14, -,8.245819
212.46,2431.597,786.30,-15.95238,99.14, -,8.245819
212.51,2428.244,786.40,-19.14286,99.14, -,8.245819
212.56,2428.244,786.40,-19.14286,99.14, -,8.226371
212.61,2428.244,786.40,-15.95238,99.14, -,8.226371
212.66,2424.893,786.50,-19.14286,99.14, -,8.226371
212.71,2424.893,786.50,-19.14286,99.14, -,8.226371
212.76,2424.893,786.50,-19.14286,99.14, -,8.226371
212.81,2424.893,786.50,-15.95238,99.14, -,8.226371
212.86,2421.543,786.60,-19.14286,99.14, -,8.226371
212.91,2421.543,786.60,-19.14286,99.14, -,8.226371
212.96,2421.543,786.60,-15.95238,99.14, -,8.226371
213.01,2418.191,786.70,-19.14286,99.14, -,8.226371
213.06,2418.191,786.70,-19.14286,99.14, -,8.226371
213.11,2418.191,786.70,-19.14286,99.14, -,8.226371
213.16,2418.191,786.70,-15.95238,99.14, -,8.226371
213.21,2414.841,786.80,-19.14286,99.14, -,8.226371
213.26,2414.841,786.80,-19.14286,99.14, -,8.226371
213.31,2414.841,786.80,-19.14286,99.14, -,8.226371
213.36,2414.841,786.80,-19.14286,99.14, -,8.226371
213.41,2411.49,786.90,-19.14286,99.14, -,8.226371
213.46,2411.49,786.90,-19.14286,99.14, -,8.226371
213.51,2411.49,786.90,-19.14286,99.14, -,8.226371
213.56,2411.49,786.90,-15.95238,99.14, -,8.226371
213.61,2411.49,786.90,-15.95238,99.14, -,8.226371
213.66,2408.14,787.00,-19.14286,99.14, -,8.226371
213.71,2411.49,786.90,-12.7619,99.14, -,8.226371
213.76,2411.49,786.90,-12.7619,99.14, -,8.226371
213.81,2408.14,787.00,-15.95238,99.14, -,8.226371
213.86,2408.14,787.00,-15.95238,99.14, -,8.226371
213.91,2404.792,787.10,-15.95238,99.14, -,8.226371
213.96,2404.792,787.10,-15.95238,99.14, -,8.226371
214.01,2404.792,787.10,-15.95238,99.14, -,8.226371
214.06,2401.441,787.20,-15.95238,99.14, -,8.226371
214.11,2401.441,787.20,-15.95238,99.14, -,8.226371
214.16,2401.441,787.20,-15.95238,99.14, -,8.226371
214.21,2398.093,787.30,-19.14286,99.14, -,8.226371
214.26,2398.093,787.30,-15.95238,99.14, -,8.226371
214.31,2398.093,787.30,-15.95238,99.14, -,8.226371
214.36,2394.743,787.40,-19.14286,99.14, -,8.226371
214.41,2391.396,787.50,-22.33333,99.14, -,8.226371
214.46,2391.396,787.50,-19.14286,99.14, -,8.226371
214.51,2391.396,787.50,-19.14286,99.14, -,8.226371
214.56,2391.396,787.50,-19.14286,99.14, -,8.226371
214.61,2388.049,787.60,-22.33333,99.14, -,8.226371
214.66,2388.049,787.60,-22.33333,99.14, -,8.226371
214.71,2388.049,787.60,-19.14286,99.14, -,8.226371
214.76,2384.7,787.70,-25.52381,99.14, -,8.226371
214.81,2384.7,787.70,-25.52381,99.14, -,8.226371
214.86,2384.7,787.70,-22.33333,99.14, -,8.226371
214.91,2384.7,787.70,-22.33333,99.14, -,8.226371
214.96,2381.354,787.80,-22.33333,99.14, -,8.226371
215.01,2381.354,787.80,-22.33333,99.14, -,8.226371
215.06,2381.354,787.80,-22.33333,99.14, -,8.226371
215.11,2381.354,787.80,-19.14286,99.14, -,8.226371
215.16,2381.354,787.80,-19.14286,99.14, -,8.226371
215.21,2381.354,787.80,-19.14286,99.14, -,8.226371
215.26,2378.006,787.90,-19.14286,99.14, -,8.226371
215.31,2378.006,787.90,-19.14286,99.14, -,8.226371
215.36,2374.66,788.00,-22.33333,99.14, -,8.226371
215.41,2374.66,788.00,-19.14286,99.14, -,8.226371
215.46,2374.66,788.00,-15.95238,99.14, -,8.226371
215.51,2374.66,788.00,-15.95238,99.14, -,8.226371
215.56,2371.315,788.10,-19.14286,99.14, -,8.226371
215.61,2371.315,788.10,-19.14286,99.14, -,8.226371
215.66,2371.315,788.10,-15.95238,99.14, -,8.226371
215.71,2367.968,788.20,-19.14286,99.14, -,8.226371
215.76,2367.968,788.20,-19.14286,99.14, -,8.226371
215.81,2364.623,788.30,-19.14286,99.14, -,8.226371
215.86,2364.623,788.30,-19.14286,99.14, -,8.226371
215.91,2364.623,788.30,-19.14286,99.14, -,8.226371
215.96,2361.277,788.40,-22.33333,99.14, -,8.226371
216.01,2361.277,788.40,-19.14286,99.14, -,8.226371
216.06,2357.933,788.50,-22.33333,99.14, -,8.226371
216.11,2357.933,788.50,-22.33333,99.14, -,8.226371
216.16,2357.933,788.50,-22.33333,99.14, -,8.226371
216.21,2357.933,788.50,-22.33333,99.14, -,8.226371
216.26,2354.59,788.60,-25.52381,99.14, -,8.226371
216.31,2354.59,788.60,-22.33333,99.14, -,8.226371
216.36,2354.59,788.60,-22.33333,99.14, -,8.226371
216.41,2351.244,788.70,-22.33333,99.14, -,8.226371
216.46,2351.244,788.70,-22.33333,99.14, -,8.226371
216.51,2351.244,788.70,-22.33333,99.14, -,8.226371
216.56,2347.901,788.80,-25.52381,99.14, -,8.245819
216.61,2347.901,788.80,-22.33333,99.14, -,8.245819
216.66,2347.901,788.80,-22.33333,99.14, -,8.245819
216.71,2347.901,788.80,-22.33333,99.14, -,8.245819
216.76,2344.557,788.90,-22.33333,99.14, -,8.245819
216.81,2344.557,788.90,-22.33333,99.14, -,8.245819
216.86,2344.557,788.90,-19.14286,99.14, -,8.245819
216.91,2344.557,788.90,-19.14286,99.14, -,8.245819
216.96,2341.215,789.00,-22.33333,99.14, -,8.245819
217.01,2341.215,789.00,-19.14286,99.14, -,8.245819
217.06,2337.873,789.10,-22.33333,99.14, -,8.245819
217.11,2337.873,789.10,-19.14286,99.14, -,8.245819
217.16,2337.873,789.10,-19.14286,99.14, -,8.245819
217.21,2337.873,789.10,-19.14286,99.14, -,8.245819
217.26,2334.529,789.20,-22.33333,99.14, -,8.245819
217.31,2334.529,789.20,-19.14286,99.14, -,8.245819
217.36,2334.529,789.20,-19.14286,99.14, -,8.245819
217.41,2331.188,789.30,-22.33333,99.14, -,8.245819
217.46,2331.188,789.30,-19.14286,99.14, -,8.245819
217.51,2331.188,789.30,-19.14286,98.96, -,8.226371
217.56,2331.188,789.30,-19.14286,98.96, -,8.226371
217.61,2327.845,789.40,-19.14286,98.96, -,8.226371
217.66,2327.845,789.40,-19.14286,98.96, -,8.226371
217.71,2327.845,789.40,-19.14286,98.96, -,8.226371
217.76,2324.505,789.50,-22.33333,98.96, -,8.226371
217.81,2324.505,789.50,-19.14286,98.96, -,8.226371
217.86,2324.505,789.50,-19.14286,98.96, -,8.226371
217.91,2321.165,789.60,-22.33333,98.96, -,8.226371
217.96,2321.165,789.60,-22.33333,98.96, -,8.226371
218.01,2321.165,789.60,-19.14286,98.96, -,8.226371
218.06,2317.823,789.70,-22.33333,98.96, -,8.226371
218.11,2317.823,789.70,-19.14286,98.96, -,8.226371
218.16,2317.823,789.70,-19.14286,98.96, -,8.226371
218.21,2317.823,789.70,-19.14286,98.96, -,8.226371
218.26,2314.483,789.80,-22.33333,98.96, -,8.226371
218.31,2314.483,789.80,-19.14286,98.96, -,8.226371
218.36,2314.483,789.80,-19.14286,98.96, -,8.226371
218.41,2314.483,789.80,-19.14286,98.96, -,8.226371
218.46,2311.142,789.90,-19.14286,98.96, -,8.226371
218.51,2311.142,789.90,-19.14286,98.96, -,8.226371
218.56,2311.142,789.90,-19.14286,98.96, -,8.226371
218.61,2311.142,789.90,-19.14286,98.96, -,8.226371
218.66,2311.142,789.90,-15.95238,98.96, -,8.226371
218.71,2307.803,790.00,-19.14286,98.96, -,8.226371
218.76,2307.803,790.00,-19.14286,98.96, -,8.226371
218.81,2307.803,790.00,-15.95238,98.96, -,8.226371
218.86,2304.465,790.10,-19.14286,98.96, -,8.226371
218.91,2304.465,790.10,-19.14286,98.96, -,8.226371
218.96,2304.465,790.10,-15.95238,98.96, -,8.226371
219.01,2301.125,790.20,-19.14286,98.96, -,8.226371
219.06,2301.125,790.20,-19.14286,98.96, -,8.226371
219.11,2301.125,790.20,-15.95238,98.96, -,8.226371
219.16,2301.125,790.20,-15.95238,98.96, -,8.226371
219.21,2301.125,790.20,-15.95238,98.96, -,8.226371
219.26,2297.787,790.30,-19.14286,98.96, -,8.226371
219.31,2297.787,790.30,-15.95238,98.96, -,8.226371
219.36,2297.787,790.30,-15.95238,98.96, -,8.226371
219.41,2294.448,790.40,-19.14286,98.96, -,8.226371
219.46,2294.448,790.40,-19.14286,98.96, -,8.226371
219.51,2294.448,790.40,-15.95238,98.96, -,8.245819
219.56,2291.11,790.50,-19.14286,98.96, -,8.245819
219.61,2291.11,790.50,-19.14286,98.96, -,8.245819
219.66,2291.11,790.50,-19.14286,98.96, -,8.245819
219.71,2291.11,790.50,-19.14286,98.96, -,8.245819
219.76,2291.11,790.50,-15.95238,98.96, -,8.245819
219.81,2287.774,790.60,-19.14286,98.96, -,8.245819
219.86,2287.774,790.60,-19.14286,98.96, -,8.245819
219.91,2284.435,790.70,-19.14286,98.96, -,8.245819
219.96,2284.435,790.70,-19.14286,98.96, -,8.245819
220.01,2284.435,790.70,-19.14286,98.96, -,8.245819
220.06,2284.435,790.70,-15.95238,98.96, -,8.245819
220.11,2284.435,790.70,-15.95238,98.96, -,8.245819
220.16,2284.435,790.70,-15.95238,98.96, -,8.245819
220.21,2284.435,790.70,-15.95238,98.96, -,8.245819
220.26,2284.435,790.70,-15.95238,98.96, -,8.245819
220.31,2284.435,790.70,-12.7619,98.96, -,8.245819
220.36,2284.435,790.70,-12.7619,98.96, -,8.245819
220.41,2281.099,790.80,-15.95238,98.96, -,8.245819
220.46,2281.099,790.80,-12.7619,98.96, -,8.245819
220.51,2281.099,790.80,-12.7619,98.96, -,8.245819
220.56,2277.761,790.90,-15.95238,98.96, -,8.226371
220.61,2277.761,790.90,-12.7619,98.96, -,8.226371
220.66,2277.761,790.90,-12.7619,98.96, -,8.226371
220.71,2274.426,791.00,-15.95238,98.96, -,8.226371
220.76,2274.426,791.00,-15.95238,98.96, -,8.226371
220.81,2274.426,791.00,-15.95238,98.96, -,8.226371
