Time [s],Altitude [ft],Pressure [mbar],Velocity [ft/s],Temperature [F],Events,Voltages [V]
24.20,11965.62,540.20,65,89.42, -,8.206923
24.25,11965.62,540.20,60.66667,89.42, -,8.206923
24.30,11970.17,540.10,60.66667,89.42, -,8.206923
24.35,11970.17,540.10,56.33333,89.42, -,8.206923
24.40,11970.17,540.10,52,89.42, -,8.206923
24.45,11974.71,540.00,56.33333,89.42, -,8.206923
24.50,11974.71,540.00,52,89.42, -,8.206923
24.55,11974.71,540.00,47.66667,89.42, -,8.206923
24.60,11979.25,539.90,47.66667,89.42, -,8.206923
24.65,11979.25,539.90,47.66667,89.42, -,8.206923
24.70,11979.25,539.90,43.33333,89.42, -,8.206923
24.75,11983.8,539.80,43.33333,89.42, -,8.206923
24.80,11983.8,539.80,43.33333,89.42, -,8.206923
24.85,11983.8,539.80,39,89.42, -,8.206923
24.90,11988.34,539.70,39,89.42, -,8.206923
24.95,11988.34,539.70,34.66667,89.42, -,8.206923
25.00,11988.34,539.70,34.66667,89.42, -,8.206923
25.05,11988.34,539.70,34.66667,89.42, -,8.206923
25.10,11988.34,539.70,30.33333,89.42, -,8.206923
25.15,11992.89,539.60,30.33333,89.42, -,8.206923
25.20,11992.89,539.60,30.33333,89.42, -,8.206923
25.25,11992.89,539.60,26,89.42, -,8.206923
25.30,11992.89,539.60,26,89.42, -,8.206923
25.35,11997.44,539.50,26,89.42, -,8.206923
25.40,11997.44,539.50,26,89.42, -,8.206923
25.45,11997.44,539.50,26,89.42, -,8.206923
25.50,11992.89,539.60,17.33333,89.06, -,8.206923
25.55,11992.89,539.60,17.33333,89.06, -,8.206923
25.60,7172.28,654.40,-4573.714,89.06, Drogue,8.206923
25.65,4639.37,722.20,-6990.333,89.06, -,8.206923
25.70,8515.312,620.60,-3298.952,89.06, -,8.206923
25.75,10463.29,574.10,-1443.714,89.06, -,8.206923
25.80,11420.85,552.30,-536.0952,89.06, -,8.206923
25.85,11888.49,541.90,-90.71429,89.06, -,8.206923
25.90,12015.64,539.10,30.38095,89.06, -,8.206923
25.95,12033.84,538.70,43.38095,89.06, -,8.206923
26.00,12033.84,538.70,43.38095,89.06, -,8.206923
26.05,12033.84,538.70,43.38095,89.06, -,8.206923
26.10,12029.29,538.80,39.04762,89.06, -,8.206923
26.15,12024.74,538.90,34.71429,89.06, -,8.206923
26.20,12020.19,539.00,26.04762,89.06, -,8.206923
26.25,12015.64,539.10,21.71428,89.06, -,8.206923
26.30,12011.08,539.20,17.38095,89.06, -,8.206923
26.35,12011.08,539.20,17.38095,89.06, -,8.206923
26.40,12006.54,539.30,8.714286,89.06, -,8.206923
26.45,12001.99,539.40,4.380952,89.06, -,8.206923
26.50,12001.99,539.40,4.380952,89.06, -,8.206923
26.55,11997.44,539.50,4.380952,88.88, -,8.206923
26.60,11997.44,539.50,4.380952,88.88, -,8.206923
26.65,11992.89,539.60,4591.095,88.88, -,8.206923
26.70,11992.89,539.60,7003.381,88.88, -,8.206923
26.75,11992.89,539.60,3312,88.88, -,8.206923
26.80,11988.34,539.70,1452.429,88.88, -,8.206923
26.85,11983.8,539.80,536.1429,88.88, -,8.206923
26.90,11983.8,539.80,90.7619,88.88, -,8.206923
26.95,11979.25,539.90,-34.66667,88.88, -,8.206923
27.00,11979.25,539.90,-52,88.88, -,8.206923
27.05,11974.71,540.00,-56.33333,88.88, -,8.206923
27.10,11974.71,540.00,-56.33333,88.88, -,8.206923
27.15,11970.17,540.10,-56.33333,88.88, -,8.206923
27.20,11965.62,540.20,-56.33333,88.88, -,8.206923
27.25,11965.62,540.20,-52,88.88, -,8.206923
27.30,11961.08,540.30,-52,88.88, -,8.206923
27.35,11961.08,540.30,-47.66667,88.88, -,8.206923
27.40,11956.54,540.40,-52,88.88, -,8.206923
27.45,11952,540.50,-52,88.88, -,8.206923
27.50,11952,540.50,-47.66667,88.7, -,8.206923
27.55,11947.46,540.60,-52,88.7, -,8.206923
27.60,11685.26,546.40,-297.381,88.7, -,8.206923
27.65,6301.513,677.10,-5424.762,88.7, -,8.206923
27.70,11590.88,548.50,-382.9524,88.7, -,8.206923
27.75,11992.89,539.60,-0.0952381,88.7, -,8.206923
27.80,12024.74,538.90,30.23809,88.7, -,8.206923
27.85,12065.73,538.00,73.61905,88.7, -,8.206923
27.90,12052.06,538.30,64.95238,88.7, -,8.206923
27.95,12024.74,538.90,38.90476,88.7, -,8.206923
28.00,12047.5,538.40,64.90476,88.7, -,8.206923
28.05,12079.41,537.70,95.28571,88.7, -,8.206923
28.10,12097.65,537.30,117,88.7, -,8.206923
28.15,12074.85,537.80,95.28571,88.7, -,8.206923
28.20,12042.95,538.50,69.2381,88.7, -,8.206923
28.25,12038.4,538.60,69.2381,88.7, -,8.206923
28.30,12024.74,538.90,56.23809,88.7, -,8.206923
28.35,12015.64,539.10,51.90476,88.7, -,8.206923
28.40,12052.06,538.30,86.57143,88.7, -,8.206923
28.45,12115.91,536.90,151.7143,88.7, -,8.206923
28.50,12138.74,536.40,177.8095,88.7, -,8.206923
28.55,12111.34,537.00,151.7143,88.52, -,8.206923
28.60,12097.65,537.30,143,88.52, -,8.206923
28.65,12166.17,535.80,457.9524,88.52, -,8.206923
28.70,12157.03,536.00,5576.619,88.52, -,8.206923
28.75,12088.53,537.50,473.9048,88.52, -,8.206923
28.80,12083.97,537.60,86.71429,88.52, -,8.206923
28.85,12074.85,537.80,47.71429,88.52, -,8.206923
28.90,12024.74,538.90,-39.04762,88.52, -,8.206923
28.95,12070.29,537.90,17.33333,88.52, -,8.206923
29.00,12193.62,535.20,160.8571,88.52, -,8.206923
29.05,12221.1,534.60,165.381,88.52, -,8.206923
29.10,12170.74,535.70,87.04762,88.52, -,8.206923
29.15,12280.72,533.30,174.381,88.52, -,8.206923
29.20,12317.46,532.50,231.0952,88.52, -,8.206923
29.25,12294.49,533.00,239.619,88.52, -,8.206923
29.30,12271.54,533.50,222.0952,88.52, -,8.206923
29.35,12262.36,533.70,226.3333,88.52, -,8.206923
29.40,12271.54,533.50,243.7619,88.52, -,8.206923
29.45,12152.46,536.10,95.66666,88.52, -,8.206923
29.50,12011.08,539.20,-99.7619,88.34, -,8.206923
29.55,11979.25,539.90,-151.8571,88.34, -,8.206923
29.60,11956.54,540.40,-147.381,88.34, -,8.206923
29.65,12038.4,538.60,-56.38095,88.34, -,8.206923
29.70,12166.17,535.80,0.0952381,88.34, -,8.206923
29.75,12170.74,535.70,13.14286,88.34, -,8.206923
29.80,12079.41,537.70,-8.619047,88.34, -,8.206923
29.85,12125.04,536.70,39.19048,88.34, -,8.206923
29.90,12193.62,535.20,113.1905,88.34, -,8.206923
29.95,12248.6,534.00,213.2857,88.34, -,8.206923
30.00,12335.85,532.10,253,88.34, -,8.206923
30.05,12354.25,531.70,153.0476,88.34, -,8.206923
30.10,12216.52,534.70,-4.333333,88.34, -,8.206923
30.15,12052.06,538.30,-113,88.34, -,8.206923
30.20,11988.34,539.70,-278.381,88.34, -,8.206923
30.25,11965.62,540.20,-335,88.34, -,8.206923
30.30,11938.38,540.80,-339.0952,88.34, -,8.206923
30.35,11865.84,542.40,-386.3333,88.34, -,8.206923
30.40,11879.43,542.10,-364.619,88.34, -,8.206923
30.45,11911.15,541.40,-343.1905,88.34, -,8.206923
30.50,11852.26,542.70,-285.8571,88.34, -,8.206923
30.55,11811.56,543.60,-190,88.34, -,8.206923
30.60,11811.56,543.60,-159.6667,88.34, -,8.206923
30.65,11843.21,542.90,-107.9048,88.34, -,8.206923
30.70,11920.23,541.20,-112.5238,88.34, -,8.206923
30.75,11974.71,540.00,-182.3333,88.34, -,8.206923
30.80,12033.84,538.70,-130.3333,88.34, -,8.206923
30.85,12056.62,538.20,-21.66667,88.34, -,8.206923
30.90,11961.08,540.30,-156.1429,88.34, -,8.206923
30.95,11861.31,542.50,-316.4762,88.34, -,8.206923
31.00,11893.02,541.80,-338.6667,88.34, -,8.206923
31.05,11961.08,540.30,-356.9524,88.34, -,8.206923
31.10,11952,540.50,-383.1429,88.34, -,8.206923
31.15,11879.43,542.10,-321.0476,88.34, -,8.206923
31.20,11734.81,545.30,-302.1429,88.34, -,8.206923
31.25,11685.26,546.40,-288.6667,88.34, -,8.206923
31.30,11716.79,545.70,-237,88.34, -,8.206923
31.35,11798,543.90,-133.7143,88.34, -,8.206923
31.40,11879.43,542.10,12.95238,88.34, -,8.206923
31.45,11870.37,542.30,-8.619047,88.34, -,8.206923
31.50,11843.21,542.90,-64.66666,88.16, -,8.206923
31.55,11847.74,542.80,-4.238095,88.16, -,8.206923
31.60,11879.43,542.10,64.71429,88.16, -,8.206923
31.65,12011.08,539.20,190.0952,88.16, -,8.206923
31.70,12074.85,537.80,220.6667,88.16, -,8.206923
31.75,12038.4,538.60,112.619,88.16, -,8.206923
31.80,12065.73,538.00,86.7619,88.16, -,8.206923
31.85,11902.09,541.60,-125.4286,88.16, -,8.206923
31.90,11784.45,544.20,-259.1429,88.16, -,8.206923
31.95,11811.56,543.60,-142.3333,88.16, -,8.206923
32.00,11811.56,543.60,-47.33333,88.16, -,8.206923
32.05,11784.45,544.20,-103.3333,88.16, -,8.206923
32.10,11766.39,544.60,-185.3333,88.16, -,8.206923
32.15,11761.88,544.70,-180.9524,88.16, -,8.206923
32.20,11784.45,544.20,-90.38095,88.16, -,8.206923
32.25,11893.02,541.80,150.7619,88.16, -,8.206923
32.30,11974.71,540.00,275.7619,88.16, -,8.206923
32.35,11961.08,540.30,232.7143,88.16, -,8.206923
32.40,11856.79,542.60,56.04762,88.16, -,8.206923
32.45,11703.27,546.00,-167.7143,88.16, -,8.206923
32.50,11572.94,548.90,-283.2381,88.16, -,8.206923
32.55,11595.37,548.40,-236,87.8, -,8.206923
32.60,11698.77,546.10,-141.8571,87.8, -,8.206923
32.65,11761.88,544.70,-111.9524,87.8, -,8.206923
32.70,11798,543.90,-202.9524,87.8, -,8.206923
32.75,11698.77,546.10,-358.1905,87.8, -,8.206923
32.80,11779.93,544.30,-246.1905,87.8, -,8.206923
32.85,11811.56,543.60,-242.1429,87.8, -,8.206923
32.90,11694.26,546.20,-198,87.8, -,8.206923
32.95,11510.22,550.30,-261.2381,87.8, -,8.206923
33.00,11385.17,553.10,-406.1429,87.8, -,8.206923
33.05,11398.55,552.80,-393.4286,87.8, -,8.206923
33.10,11523.65,550.00,-248.4762,87.8, -,8.206923
33.15,11653.77,547.10,-107.381,87.8, -,8.206923
33.20,11721.29,545.60,-38.80952,87.8, -,8.206923
33.25,11667.26,546.80,-111.7619,87.8, -,8.206923
33.30,13479.39,507.70,1510.667,87.8, -,8.206923
33.35,14847.84,479.70,2736.143,87.8, -,8.206923
33.40,11897.55,541.70,-60.66667,87.8, -,8.206923
33.45,11730.3,545.40,-120.619,87.8, -,8.206923
33.50,11662.76,546.90,-38.76191,87.26, -,8.226371
33.55,11568.46,549.00,-4.428571,87.26, -,8.226371
33.60,11572.94,548.90,-21.52381,87.26, -,8.226371
33.65,11559.49,549.20,-132.8095,87.26, -,8.226371
33.70,11555.01,549.30,-197.1905,87.26, -,8.226371
33.75,11555.01,549.30,-231.5714,87.26, -,8.226371
33.80,11613.33,548.00,-81.52381,87.26, -,8.226371
33.85,11707.77,545.90,-68.85714,87.26, -,8.226371
33.90,11712.28,545.80,-94.66666,87.26, -,8.226371
33.95,11595.37,548.40,-94.28571,87.26, -,8.226371
34.00,11438.7,551.90,-68.19048,87.26, -,8.226371
34.05,11300.61,555.00,-80.61905,87.26, -,8.226371
34.10,11318.39,554.60,-76.38095,87.26, -,8.226371
34.15,11465.5,551.30,-55.42857,87.26, -,8.226371
34.20,11577.43,548.80,-72.7619,87.26, -,8.226371
34.25,11555.01,549.30,-158.381,87.26, -,8.226371
34.30,11519.18,550.10,-141.0476,87.26, -,8.226371
34.35,11595.37,548.40,-1794.333,87.26, -,8.226371
34.40,11425.31,552.20,-3259.572,87.26, -,8.226371
34.45,11189.7,557.50,-674.1429,87.26, -,8.226371
34.50,11061.54,560.40,-636.9048,87.26, -,8.226371
34.55,11207.42,557.10,-433.619,87.26, -,8.226371
34.60,11394.09,552.90,-166.0476,87.26, -,8.226371
34.65,11532.61,549.80,-38.42857,87.26, -,8.226371
34.70,11474.44,551.10,-81,87.26, -,8.226371
34.75,11362.9,553.60,-182.9524,87.26, -,8.226371
34.80,11300.61,555.00,-242.2857,87.26, -,8.226371
34.85,11202.98,557.20,-390.7619,87.26, -,8.226371
34.90,11154.29,558.30,-527.0952,87.26, -,8.226371
34.95,11207.42,557.10,-480.7619,87.26, -,8.226371
35.00,11273.95,555.60,-306.0476,87.26, -,8.226371
35.05,11300.61,555.00,-131.4762,87.26, -,8.226371
35.10,11349.54,553.90,46.66667,87.26, -,8.226371
35.15,11287.28,555.30,-29.57143,87.26, -,8.226371
35.20,11220.71,556.80,-233.0476,87.26, -,8.226371
35.25,11154.29,558.30,-402.8571,87.26, -,8.226371
35.30,11211.85,557.00,-326.7143,87.26, -,8.226371
35.35,11189.7,557.50,-313.6667,87.26, -,8.226371
35.40,11256.2,556.00,-322.9048,87.26, -,8.226371
35.45,11519.18,550.10,89.52381,87.26, -,8.226371
35.50,11599.86,548.30,390.7619,87.44, -,8.226371
35.55,11411.93,552.50,333.8095,87.44, -,8.226371
35.60,11234.01,556.50,25.42857,87.44, -,8.226371
35.65,11189.7,557.50,-194.5238,87.44, -,8.226371
35.70,11158.71,558.20,-355.9524,87.44, -,8.226371
35.75,11154.29,558.30,-304.7619,87.44, -,8.226371
35.80,11149.87,558.40,-202.7143,87.44, -,8.226371
35.85,11123.34,559.00,-168.619,87.44, -,8.226371
35.90,11141.02,558.60,-58.80952,87.44, -,8.226371
35.95,11114.51,559.20,-37.66667,87.44, -,8.226371
36.00,11092.43,559.70,-109.3333,87.44, -,8.226371
36.05,11070.36,560.20,-193.7143,87.44, -,8.226371
36.10,10999.87,561.80,-286.2381,87.44, -,8.226371
36.15,10951.49,562.90,-378.9048,87.44, -,8.226371
36.20,10951.49,562.90,-319.619,87.44, -,8.226371
36.25,10938.31,563.20,-268.8095,87.44, -,8.226371
36.30,10964.68,562.60,-180.4762,87.44, -,8.226371
36.35,11017.47,561.40,-185,87.44, -,8.226371
36.40,11004.27,561.70,-176.4762,87.44, -,8.226371
36.45,11114.51,559.20,-134.8095,87.44, -,8.226371
36.50,11092.43,559.70,-406.3333,87.44, -,8.226371
36.55,11013.07,561.50,-558.7619,87.26, -,8.226371
36.60,10964.68,562.60,-425.8571,87.26, -,8.226371
36.65,10920.75,563.60,-298.2857,87.26, -,8.226371
36.70,10916.36,563.70,-260.2857,87.26, -,8.226371
36.75,10951.49,562.90,-197.2857,87.26, -,8.226371
36.80,10977.87,562.30,-167.9524,87.26, -,8.226371
36.85,11114.51,559.20,-33.61905,87.26, -,8.226371
36.90,11739.32,545.20,586.6667,87.26, -,8.226371
36.95,11242.88,556.30,97,87.26, -,8.226371
37.00,11043.91,560.80,-67.28571,87.26, -,8.226371
37.05,10890.04,564.30,-192.7619,87.26, -,8.226371
37.10,10833.09,565.60,-226,87.26, -,8.226371
37.15,10863.74,564.90,-129.6667,87.26, -,8.226371
37.20,10837.46,565.50,-108.6667,87.26, -,8.226371
37.25,10850.6,565.20,-96.14286,87.26, -,8.226371
37.30,10872.5,564.70,-62.71429,87.26, -,8.226371
37.35,10890.04,564.30,-71.09524,87.26, -,8.226371
37.40,11083.6,559.90,62.95238,87.26, -,8.226371
37.45,12381.88,531.10,1312,87.26, -,8.226371
37.50,11110.09,559.30,-4.238095,87.62, -,8.226371
37.55,11043.91,560.80,-46.23809,87.62, -,8.226371
37.60,11110.09,559.30,92.38095,87.62, -,8.226371
37.65,10955.89,562.80,-8.380953,87.62, -,8.226371
37.70,10771.87,567.00,-141.7619,87.62, -,8.226371
37.75,10793.72,566.50,-116.7619,87.62, -,8.226371
37.80,10806.84,566.20,-137.7619,87.62, -,8.226371
37.85,10802.46,566.30,-167.0476,87.62, -,8.226371
37.90,10789.35,566.60,-309.6667,87.62, -,8.226371
37.95,10767.5,567.10,-925.5238,87.62, -,8.226371
38.00,10754.4,567.40,-465.1905,87.62, -,8.226371
38.05,10763.13,567.20,-267.3333,87.62, -,8.226371
38.10,10767.5,567.10,-116.6667,87.62, -,8.226371
38.15,10841.84,565.40,8.380953,87.62, -,8.226371
38.20,10991.07,562.00,121.3333,87.62, -,8.226371
38.25,11897.55,541.70,1009.714,87.62, -,8.226371
38.30,11101.26,559.50,238.8095,87.62, -,8.226371
38.35,10995.46,561.90,117.1905,87.62, -,8.226371
38.40,11079.19,560.00,180.1905,87.62, -,8.226371
38.45,10933.92,563.30,-142.4762,87.62, -,8.226371
38.50,10693.34,568.80,-1608.095,87.62, -,8.226371
38.55,10693.34,568.80,-396.8571,87.44, -,8.206923
38.60,10697.7,568.70,-329.6667,87.44, -,8.206923
38.65,10693.34,568.80,-396.8571,87.44, -,8.206923
38.70,10688.99,568.90,-254.1429,87.44, -,8.206923
38.75,10697.7,568.70,-70.61905,87.44, -,8.206923
38.80,10758.77,567.30,-33.28571,87.44, -,8.206923
38.85,12501.86,528.50,1614.333,87.44, -,8.206923
38.90,13810.83,500.80,2865.095,87.44, -,8.206923
38.95,10776.24,566.90,-12.52381,87.44, -,8.206923
39.00,10706.42,568.50,-58.19048,87.44, -,8.206923
39.05,10723.86,568.10,-29.09524,87.44, -,8.206923
39.10,10732.58,567.90,-29.14286,87.44, -,8.206923
39.15,10719.5,568.20,-45.76191,87.44, -,8.206923
39.20,10758.77,567.30,-79.19048,87.44, -,8.206923
39.25,11004.27,561.70,12.47619,87.44, -,8.206923
39.30,12253.18,533.90,338.5714,87.44, -,8.206923
39.35,10715.14,568.30,-367.8571,87.44, -,8.206923
39.40,10684.63,569.00,-296.1429,87.44, -,8.206923
39.45,10680.28,569.10,-380,87.44, -,8.206923
39.50,10658.51,569.60,-262.381,87.44, -,8.226371
39.55,10662.86,569.50,-29.09524,87.44, -,8.226371
39.60,10758.77,567.30,62.23809,87.44, -,8.226371
39.65,12817.96,521.70,2019.238,87.44, -,8.226371
39.70,11640.28,547.40,901.8095,87.44, -,8.226371
39.75,10911.97,563.80,212.3333,87.44, -,8.226371
39.80,10728.22,568.00,29.04762,87.44, -,8.226371
39.85,10615.02,570.60,-136.9048,87.44, -,8.226371
39.90,10628.06,570.30,-1784.571,87.44, -,8.226371
39.95,10619.36,570.50,-3039.476,87.44, -,8.226371
40.00,10636.75,570.10,-132.8095,87.44, -,8.226371
40.05,10693.34,568.80,-12.42857,87.44, -,8.226371
40.10,10885.65,564.40,154.0952,87.44, -,8.226371
40.15,11136.6,558.70,384.8095,87.44, -,8.226371
40.20,10916.36,563.70,187.5238,87.44, -,8.226371
40.25,10776.24,566.90,16.71428,87.44, -,8.226371
40.30,10636.75,570.10,-349.9524,87.44, -,8.226371
40.35,10658.51,569.60,-1518.667,87.44, -,8.226371
40.40,10645.45,569.90,-66.28571,87.44, -,8.226371
40.45,10628.06,570.30,-53.80952,87.44, -,8.226371
40.50,10654.15,569.70,-24.80952,87.44, -,8.226371
40.55,11956.54,540.40,1236.286,87.62, -,8.206923
40.60,12418.74,530.30,1672.333,87.62, -,8.206923
40.65,10776.24,566.90,16.71428,87.62, -,8.206923
40.70,10632.4,570.20,-2081.428,87.62, -,8.206923
40.75,10532.55,572.50,-1054.952,87.62, -,8.206923
40.80,10532.55,572.50,-361.3333,87.62, -,8.206923
40.85,10528.22,572.60,-190.4762,87.62, -,8.206923
40.90,10532.55,572.50,-78.52381,87.62, -,8.206923
40.95,10632.4,570.20,4.142857,87.62, -,8.206923
41.00,10780.61,566.80,153.5714,87.62, -,8.206923
41.05,10767.5,567.10,124.5238,87.62, -,8.206923
41.10,10789.35,566.60,91.42857,87.62, -,8.206923
41.15,10876.89,564.60,-8.333333,87.62, -,8.206923
41.20,10890.04,564.30,-234.8095,87.62, -,8.206923
41.25,10693.34,568.80,-212.381,87.62, -,8.206923
41.30,10510.89,573.00,-252.7143,87.62, -,8.206923
41.35,10510.89,573.00,-119.8571,87.62, -,8.206923
41.40,10519.56,572.80,-132.3333,87.62, -,8.206923
41.45,10528.22,572.60,-111.6667,87.62, -,8.206923
41.50,10536.89,572.40,-86.85714,87.44, -,8.245819
41.55,10554.23,572.00,-95.19048,87.44, -,8.245819
41.60,10558.57,571.90,-1331.429,87.44, -,8.245819
41.65,10562.91,571.80,-1767.476,87.44, -,8.245819
41.70,10588.95,571.20,-178.381,87.44, -,8.245819
41.75,10636.75,570.10,4.142857,87.44, -,8.245819
41.80,10671.57,569.30,132.381,87.44, -,8.245819
41.85,10636.75,570.10,99.2381,87.44, -,8.245819
41.90,10567.25,571.70,37.19048,87.44, -,8.245819
41.95,10567.25,571.70,33.04762,87.44, -,8.245819
42.00,10575.93,571.50,-53.76191,87.44, -,8.245819
42.05,10545.56,572.20,-223.8095,87.44, -,8.245819
42.10,10610.67,570.70,-149.3333,87.44, -,8.245819
42.15,11577.43,548.80,750.5714,87.44, -,8.245819
42.20,10784.98,566.70,-87.52381,87.44, -,8.245819
42.25,10532.55,572.50,-340.4286,87.44, -,8.245819
42.30,10437.35,574.70,-243.7619,87.44, -,8.245819
42.35,10445.99,574.50,-61.76191,87.44, -,8.245819
42.40,10450.31,574.40,-57.66667,87.44, -,8.245819
42.45,10458.96,574.20,-57.66667,87.44, -,8.245819
42.50,10489.24,573.50,-37.04762,87.44, -,8.245819
42.55,10571.59,571.60,33.14286,87.62, -,8.226371
42.60,10723.86,568.10,161.619,87.62, -,8.226371
42.65,13307.91,511.30,2618.476,87.62, -,8.226371
42.70,12664.15,525.00,2001.238,87.62, -,8.226371
42.75,10706.42,568.50,111.9048,87.62, -,8.226371
42.80,10706.42,568.50,66.38095,87.62, -,8.226371
42.85,10558.57,571.90,-107.5714,87.62, -,8.226371
42.90,10463.29,574.10,-165.1905,87.62, -,8.226371
42.95,10471.93,573.90,-90.7619,87.62, -,8.226371
43.00,10476.26,573.80,-86.61905,87.62, -,8.226371
43.05,10458.96,574.20,-111.381,87.62, -,8.226371
43.10,10450.31,574.40,-90.71429,87.62, -,8.226371
43.15,10437.35,574.70,-165.0476,87.62, -,8.226371
43.20,10437.35,574.70,-1085.762,87.62, -,8.226371
43.25,10484.92,573.60,-285.7619,87.62, -,8.226371
43.30,10558.57,571.90,24.76191,87.62, -,8.226371
43.35,10763.13,567.20,310.2381,87.62, -,8.226371
43.40,13142.13,514.80,2567.714,87.62, -,8.226371
43.45,12841.33,521.20,2277.143,87.62, -,8.226371
43.50,10515.22,572.90,53.57143,87.62, -,8.226371
43.55,10424.39,575.00,-61.80952,87.62, -,8.226371
43.60,10407.12,575.40,-156.6667,87.62, -,8.226371
43.65,10433.03,574.80,-277,87.62, -,8.226371
43.70,10458.96,574.20,-2713.286,87.62, -,8.226371
43.75,10467.61,574.00,-2091.952,87.62, -,8.226371
43.80,10463.29,574.10,-231.5238,87.62, -,8.226371
43.85,10476.26,573.80,-219.1429,87.62, -,8.226371
43.90,10536.89,572.40,-20.57143,87.62, -,8.226371
43.95,10697.7,568.70,223.3333,87.62, -,8.226371
44.00,10684.63,569.00,202.6667,87.62, -,8.226371
44.05,10510.89,573.00,33.04762,87.62, -,8.226371
44.10,10433.03,574.80,-24.61905,87.62, -,8.226371
44.15,10441.67,574.60,-8.142858,87.62, -,8.226371
44.20,10450.31,574.40,12.42857,87.62, -,8.226371
44.25,10454.64,574.30,16.52381,87.62, -,8.226371
44.30,10615.02,570.60,124,87.62, -,8.226371
44.35,11416.39,552.40,817.0476,87.62, -,8.226371
44.40,10476.26,573.80,-273.0952,87.62, -,8.226371
44.45,10346.75,576.80,-2662.143,87.62, -,8.226371
44.50,10333.83,577.10,-2387.952,87.62, -,8.226371
44.55,10359.67,576.50,-148,87.8, -,8.226371
44.60,10346.75,576.80,-73.80952,87.8, -,8.226371
44.65,10376.92,576.10,-28.66667,87.8, -,8.226371
44.70,10411.44,575.30,-20.47619,87.8, -,8.226371
44.75,10567.25,571.70,103.1905,87.8, -,8.226371
44.80,11793.48,544.00,1262.81,87.8, -,8.226371
44.85,13232.01,512.90,2636.952,87.8, -,8.226371
44.90,10969.08,562.50,469.381,87.8, -,8.226371
44.95,10580.27,571.40,41.33333,87.8, -,8.226371
45.00,10615.02,570.60,-78.71429,87.8, -,8.226371
45.05,10424.39,575.00,-247.8571,87.8, -,8.226371
45.10,10333.83,577.10,-168.619,87.8, -,8.226371
45.15,10359.67,576.50,-69.85714,87.8, -,8.226371
45.20,10359.67,576.50,-78.09524,87.8, -,8.226371
45.25,10355.37,576.60,-90.42857,87.8, -,8.226371
45.30,10351.06,576.70,-98.61905,87.8, -,8.226371
45.35,10338.13,577.00,-263.6667,87.8, -,8.226371
