Time [s],Altitude [ft],Pressure [mbar],Velocity [ft/s],Temperature [F],Events,Voltages [V]
30.20,12090.2,537.60,-95.61905,90.14, -,8.304162
30.25,11980.94,540.00,-278.2381,90.14, -,8.304162
30.30,11940.07,540.90,-290.9524,90.14, -,8.304162
30.35,11944.61,540.80,-256.0952,90.14, -,8.304162
30.40,11899.25,541.80,-325.4762,90.14, -,8.304162
30.45,11881.13,542.20,-347.0952,90.14, -,8.304162
30.50,11908.32,541.60,-351.7619,90.14, -,8.304162
30.55,11849.44,542.90,-298.8095,89.6, -,8.304162
30.60,11781.64,544.40,-224.381,89.6, -,8.304162
30.65,11795.19,544.10,-172.5238,89.6, -,8.304162
30.70,11826.82,543.40,-103.4762,89.6, -,8.304162
30.75,11876.6,542.30,-77.66666,89.6, -,8.304162
30.80,11935.53,541.00,-134.1905,89.6, -,8.304162
30.85,11958.22,540.50,-195.1905,89.6, -,8.304162
30.90,12026.41,539.00,-73.71429,89.6, -,8.304162
30.95,11976.39,540.10,-177.8571,89.6, -,8.304162
31.00,11881.13,542.20,-338.3333,89.6, -,8.304162
31.05,11885.66,542.10,-281.6667,89.6, -,8.304162
31.10,11894.72,541.90,-334.0952,89.6, -,8.304162
31.15,11867.54,542.50,-460.5238,89.6, -,8.304162
31.20,11795.19,544.10,-507.5238,89.6, -,8.304162
31.25,11705,546.10,-366.6667,89.6, -,8.304162
31.30,11660,547.10,-305.4762,89.6, -,8.304162
31.35,11691.49,546.40,-236.5714,89.6, -,8.304162
31.40,11772.62,544.60,-163.619,89.6, -,8.304162
31.45,11849.44,542.90,-47.28571,89.6, -,8.304162
31.50,11844.92,543.00,-34.33333,89.6, -,8.304162
31.55,11890.19,542.00,-17.14286,89.6, -,8.304162
31.60,11835.87,543.20,-12.7619,89.6, -,8.304162
31.65,11808.75,543.80,26,89.6, -,8.304162
31.70,12003.67,539.50,198.7143,89.6, -,8.304162
31.75,12053.73,538.40,216.2381,89.6, -,8.304162
31.80,11917.38,541.40,38.95238,89.6, -,8.304162
31.85,11921.92,541.30,-12.85714,89.6, -,8.304162
31.90,11867.54,542.50,-86.28571,89.6, -,8.304162
31.95,11750.06,545.10,-263.1429,89.6, -,8.304162
32.00,11754.57,545.00,-211.2381,89.6, -,8.304162
32.05,11799.71,544.00,-77.52381,89.6, -,8.304162
32.10,11790.68,544.20,-90.47619,89.6, -,8.304162
32.15,11763.59,544.80,-124.9048,89.6, -,8.304162
32.20,11750.06,545.10,-111.9524,89.6, -,8.304162
32.25,11781.64,544.40,-12.95238,89.6, -,8.304162
32.30,11917.38,541.40,202.2381,89.6, -,8.304162
32.35,11980.94,540.00,305.619,89.6, -,8.304162
32.40,11840.39,543.10,141.7619,89.6, -,8.304162
32.45,11754.57,545.00,-17.23809,89.6, -,8.304162
32.50,11691.49,546.40,-150.4762,89.6, -,8.304162
32.55,11601.6,548.40,-231.8095,89.24, -,8.304162
32.60,11570.2,549.10,-304.8095,89.24, -,8.304162
32.65,11668.99,546.90,-159,89.24, -,8.304162
32.70,11727.52,545.60,-77.42857,89.24, -,8.304162
32.75,11790.68,544.20,-202.9048,89.24, -,8.304162
32.80,11718.51,545.80,-319.2857,89.24, -,8.304162
32.85,11718.51,545.80,-189.4286,89.24, -,8.304162
32.90,11763.59,544.80,-150.8095,89.24, -,8.304162
32.95,11628.54,547.80,-227.619,89.24, -,8.304162
33.00,11480.67,551.10,-256.5238,89.24, -,8.304162
33.05,11391.4,553.10,-345.8095,89.24, -,8.304162
33.10,11364.67,553.70,-414.2857,89.24, -,8.304162
33.15,11453.86,551.70,-320.7143,89.24, -,8.304162
33.20,11592.63,548.60,-162.7619,89.24, -,8.304162
33.25,11668.99,546.90,-77.14286,89.24, -,8.304162
33.30,11691.49,546.40,-85.80952,89.24, -,8.304162
33.35,11768.1,544.70,-142.1429,89.24, -,8.304162
33.40,14020.62,496.60,1942.571,89.24, -,8.304162
33.45,11804.23,543.90,-34.42857,89.24, -,8.304162
33.50,11565.72,549.20,-179.8571,89.06, -,8.304162
33.55,11615.07,548.10,-72.7619,89.06, -,8.304162
33.60,11543.31,549.70,-55.47619,89.06, -,8.304162
33.65,11561.24,549.30,-8.523809,89.06, -,8.304162
33.70,11565.72,549.20,-98.33334,89.06, -,8.304162
33.75,11727.52,545.60,0,89.06, -,8.304162
33.80,11660,547.10,-124.4286,89.06, -,8.304162
33.85,11588.14,548.70,-124.1429,89.06, -,8.304162
33.90,11745.55,545.20,25.76191,89.06, -,8.304162
33.95,11682.49,546.60,-77.2381,89.06, -,8.304162
34.00,11520.93,550.20,-102.4762,89.06, -,8.304162
34.05,11444.93,551.90,-34.04762,89.06, -,8.304162
34.10,11320.17,554.70,-67.85714,89.06, -,8.304162
34.15,11289.06,555.40,-72,89.06, -,8.304162
34.20,11422.61,552.40,-29.76191,89.06, -,8.304162
34.25,11525.4,550.10,-64,89.06, -,8.304162
34.30,11606.09,548.30,-59.85714,89.06, -,8.304162
34.35,11498.55,550.70,-183.7143,89.06, -,8.304162
34.40,11503.03,550.60,-252.4286,89.06, -,8.304162
34.45,11400.32,552.90,-2495.476,89.06, -,8.304162
34.50,11191.5,557.60,-583.4762,89.06, -,8.304162
34.55,11067.77,560.40,-474.1905,88.52, -,8.323609
34.60,11125.15,559.10,-466.5238,88.52, -,8.323609
34.65,11297.95,555.20,-233.619,88.52, -,8.323609
34.70,11444.93,551.90,-110.6667,88.52, -,8.323609
34.75,11516.45,550.30,-46.85714,88.52, -,8.323609
34.80,11386.94,553.20,-324.2857,88.52, -,8.323609
34.85,11337.97,554.30,-306.6667,88.52, -,8.323609
34.90,11222.51,556.90,-348.1905,88.52, -,8.323609
34.95,11142.83,558.70,-574,88.52, -,8.323609
35.00,11169.37,558.10,-488.6667,88.52, -,8.323609
35.05,11235.81,556.60,-271.5238,88.52, -,8.323609
35.10,11253.55,556.20,-182.2381,88.52, -,8.323609
35.15,11311.28,554.90,-8.428572,88.52, -,8.323609
35.20,11289.06,555.40,0.04761905,88.52, -,8.323609
35.25,11231.37,556.70,-182.0952,88.52, -,8.323609
35.30,11151.67,558.50,-355.9048,88.52, -,8.323609
35.35,11164.94,558.20,-420.1429,88.52, -,8.323609
35.40,11213.65,557.10,-271.3333,88.52, -,8.323609
35.45,11240.24,556.50,-250.2381,88.52, -,8.323609
35.50,11453.86,551.70,51,88.52, -,8.323609
35.55,11503.03,550.60,296.6667,88.52, -,8.323609
35.60,11489.61,550.90,401.7619,88.52, -,8.323609
35.65,11293.51,555.30,160.3333,88.52, -,8.323609
35.70,11195.92,557.50,-97.19048,88.52, -,8.323609
35.75,11160.52,558.30,-270.9048,88.52, -,8.323609
35.80,11133.99,558.90,-364.2857,88.52, -,8.323609
35.85,11138.41,558.80,-236.7619,88.52, -,8.323609
35.90,11111.9,559.40,-215.3333,88.52, -,8.323609
35.95,11111.9,559.40,-105.381,88.52, -,8.323609
36.00,11151.67,558.50,8.380953,88.52, -,8.323609
36.05,11107.49,559.50,-59,88.52, -,8.323609
36.10,11076.59,560.20,-151.7143,88.52, -,8.323609
36.15,11014.9,561.60,-227.381,88.52, -,8.323609
36.20,10948.94,563.10,-345.1905,88.52, -,8.323609
36.25,10926.98,563.60,-344.9524,88.52, -,8.323609
36.30,10909.43,564.00,-306.7143,88.52, -,8.323609
36.35,10918.2,563.80,-222.4286,88.52, -,8.323609
36.40,11001.69,561.90,-155.5238,88.52, -,8.323609
36.45,10988.5,562.20,-214.4762,88.52, -,8.323609
36.50,11041.32,561.00,-189.4762,88.52, -,8.323609
36.55,11089.83,559.90,-346.7143,88.7, -,8.343058
36.60,11010.5,561.70,-469.0952,88.7, -,8.343058
36.65,10948.94,563.10,-514.9524,88.7, -,8.343058
36.70,10900.65,564.20,-374.1905,88.7, -,8.343058
36.75,10909.43,564.00,-272.9048,88.7, -,8.343058
36.80,10913.81,563.90,-235,88.7, -,8.343058
36.85,10953.33,563.00,-172.0952,88.7, -,8.343058
36.90,10966.51,562.70,-163.7143,88.7, -,8.343058
36.95,11019.3,561.50,-88.19048,88.7, -,8.343058
37.00,11010.5,561.70,-96.57143,88.7, -,8.343058
37.05,11098.65,559.70,-50.47619,88.7, -,8.343058
37.10,10935.76,563.40,-163.5238,88.7, -,8.343058
37.15,10813.06,566.20,-250.9524,88.7, -,8.343058
37.20,10826.19,565.90,-179.7143,88.7, -,8.343058
37.25,10839.32,565.60,-104.381,88.7, -,8.343058
37.30,10843.69,565.50,-79.28571,88.7, -,8.343058
37.35,10852.45,565.30,-54.23809,88.7, -,8.343058
37.40,10834.94,565.70,-79.28571,88.7, -,8.343058
37.45,10865.59,565.00,-129.619,88.7, -,8.343058
37.50,15343.24,470.00,4147.381,88.52, -,8.323609
37.55,12730.87,523.70,1609.095,88.52, -,8.323609
37.60,11058.95,560.60,-29.38095,88.52, -,8.323609
37.65,11085.42,560.00,71.38095,88.52, -,8.323609
37.70,11067.77,560.40,113.1905,88.52, -,8.323609
37.75,10926.98,563.60,25.09524,88.52, -,8.323609
37.80,10756.27,567.50,-145.8095,88.52, -,8.323609
37.85,10795.58,566.60,-112.5714,88.52, -,8.323609
37.90,10786.84,566.80,-158.5238,88.52, -,8.323609
37.95,10782.47,566.90,-175.2381,88.52, -,8.323609
38.00,10751.9,567.60,-254.619,88.52, -,8.323609
38.05,10734.45,568.00,-262.8571,88.52, -,8.323609
38.10,10738.81,567.90,-342.6667,88.52, -,8.323609
38.15,10734.45,568.00,-191.6667,88.52, -,8.323609
38.20,10751.9,567.60,-58.19048,88.52, -,8.323609
38.25,10804.32,566.40,-20.76191,88.52, -,8.323609
38.30,10909.43,564.00,66.80952,88.52, -,8.323609
38.35,10940.15,563.30,91.85714,88.52, -,8.323609
38.40,10909.43,564.00,54.28571,88.52, -,8.323609
38.45,10935.76,563.40,96.04762,88.52, -,8.323609
38.50,11019.3,561.50,146.4286,88.52, -,8.323609
38.55,10900.65,564.20,-4231,88.7, -,8.323609
38.60,10682.15,569.20,-1951.143,88.7, -,8.323609
38.65,10669.09,569.50,-371.2857,88.7, -,8.323609
38.70,10669.09,569.50,-396.4762,88.7, -,8.323609
38.75,10673.44,569.40,-375.5238,88.7, -,8.323609
38.80,10669.09,569.50,-245.5714,88.7, -,8.323609
38.85,10682.15,569.20,-70.57143,88.7, -,8.323609
38.90,10791.21,566.70,-4.142857,88.7, -,8.323609
38.95,12721.56,523.90,1842.619,88.7, -,8.323609
39.00,12337.48,532.20,1480.952,88.7, -,8.323609
39.05,10725.72,568.20,-24.95238,88.7, -,8.323609
39.10,10673.44,569.40,-58.14286,88.7, -,8.323609
39.15,10695.21,568.90,-41.57143,88.7, -,8.323609
39.20,10712.65,568.50,-20.80952,88.7, -,8.323609
39.25,10708.29,568.60,-41.57143,88.7, -,8.323609
39.30,10821.81,566.00,16.61905,88.7, -,8.323609
39.35,12791.49,522.40,1792.429,88.7, -,8.323609
39.40,12600.72,526.50,1581.476,88.7, -,8.323609
39.45,10634.29,570.30,-262.0952,88.7, -,8.323609
39.50,10651.68,569.90,-270.619,88.52, -,8.323609
39.55,10656.03,569.80,-346.0476,88.52, -,8.323609
39.60,10629.94,570.40,-257.9048,88.52, -,8.323609
39.65,10642.98,570.10,-37.38095,88.52, -,8.323609
39.70,10791.21,566.70,116.1905,88.52, -,8.323609
39.75,12222.75,534.70,1479.571,88.52, -,8.323609
39.80,10953.33,563.00,266.4762,88.52, -,8.323609
39.85,10830.56,565.80,153.7143,88.52, -,8.323609
39.90,10647.33,570.00,-33.23809,88.52, -,8.323609
39.95,10590.84,571.30,-190.9048,88.52, -,8.323609
40.00,10586.5,571.40,-2033.476,88.52, -,8.323609
40.05,10603.87,571.00,-1651.143,88.52, -,8.323609
40.10,10647.33,570.00,-74.7619,88.52, -,8.323609
40.15,10699.57,568.80,24.80952,88.52, -,8.323609
40.20,14054.68,495.90,3199.428,88.52, -,8.323609
40.25,11732.03,545.50,970.7619,88.52, -,8.323609
40.30,10869.97,564.90,153.9048,88.52, -,8.323609
40.35,10725.72,568.20,-91.57143,88.52, -,8.323609
40.40,10625.59,570.50,-2062.857,88.52, -,8.323609
40.45,10625.59,570.50,-1881.143,88.52, -,8.323609
40.50,10599.52,571.10,-33.14286,88.52, -,8.323609
40.55,10590.84,571.30,-58,85.28, -,8.323609
40.60,10660.38,569.70,4.095238,85.28, -,8.323609
40.65,11489.61,550.90,818.7143,85.28, -,8.323609
40.70,11507.5,550.50,823.3333,85.28, -,8.323609
40.75,10760.63,567.40,-29.09524,85.28, -,8.323609
40.80,10582.16,571.50,-1562.429,85.28, -,8.323609
40.85,10530.12,572.70,-403.0476,85.28, -,8.323609
40.90,10534.45,572.60,-282,85.28, -,8.323609
40.95,10525.78,572.80,-115.7143,85.28, -,8.323609
41.00,10538.78,572.50,-49.52381,85.28, -,8.323609
41.05,10586.5,571.40,0.04761905,85.28, -,8.323609
41.10,10656.03,569.80,49.76191,85.28, -,8.323609
41.15,10682.15,569.20,33.23809,85.28, -,8.323609
41.20,10773.73,567.10,70.71429,85.28, -,8.323609
41.25,10791.21,566.70,-3108,85.28, -,8.323609
41.30,10708.29,568.60,-974.9048,85.28, -,8.323609
41.35,10577.82,571.60,-278.1429,85.28, -,8.323609
41.40,10491.15,573.60,-223.2857,85.28, -,8.323609
41.45,10486.82,573.70,-132.0476,85.28, -,8.323609
41.50,10491.15,573.60,-127.9048,88.34, -,8.323609
41.55,10504.13,573.30,-90.71429,88.34, -,8.323609
41.60,10521.45,572.90,-65.95238,88.34, -,8.323609
41.65,10534.45,572.60,-119.8095,88.34, -,8.323609
41.70,10530.12,572.70,-913.7143,88.34, -,8.323609
41.75,10547.45,572.30,-914.2381,88.34, -,8.323609
41.80,10590.84,571.30,-161.619,88.34, -,8.323609
41.85,10638.63,570.20,53.85714,88.34, -,8.323609
41.90,10664.74,569.60,128.2857,88.34, -,8.323609
41.95,10621.25,570.60,82.71429,88.34, -,8.323609
42.00,10560.46,572.00,33.04762,88.34, -,8.323609
42.05,10547.45,572.30,8.285714,88.34, -,8.323609
42.10,10534.45,572.60,-49.52381,88.34, -,8.323609
42.15,10517.12,573.00,-132.2857,88.34, -,8.323609
42.20,10634.29,570.30,-45.57143,88.34, -,8.323609
42.25,11116.32,559.30,326.2857,88.34, -,8.323609
42.30,10695.21,568.90,-91.38095,88.34, -,8.323609
42.35,10491.15,573.60,-206.7619,88.34, -,8.323609
42.40,10439.26,574.80,-131.9524,88.34, -,8.323609
42.45,10456.54,574.40,-32.95238,88.34, -,8.323609
42.50,10452.22,574.50,-32.90476,88.34, -,8.323609
42.55,10447.9,574.60,-41.14286,88.52, -,8.323609
42.60,10478.16,573.90,-24.71428,88.52, -,8.323609
42.65,10525.78,572.80,4.142857,88.52, -,8.323609
42.70,10664.74,569.60,124.0952,88.52, -,8.323609
42.75,14245.17,492.00,3538.19,88.52, -,8.323609
42.80,11921.92,541.30,1309.048,88.52, -,8.323609
42.85,10699.57,568.80,103.5714,88.52, -,8.323609
42.90,10634.29,570.30,-4.142857,88.52, -,8.323609
42.95,10478.16,573.90,-177.6667,88.52, -,8.323609
43.00,10447.9,574.60,-165.0476,88.52, -,8.323609
43.05,10430.62,575.00,-123.619,88.52, -,8.323609
43.10,10430.62,575.00,-111.2381,88.52, -,8.323609
43.15,10430.62,575.00,-98.85714,88.52, -,8.323609
43.20,10426.3,575.10,-86.42857,88.52, -,8.323609
43.25,10417.67,575.30,-206.2381,88.52, -,8.323609
43.30,10426.3,575.10,-657.0952,88.52, -,8.323609
43.35,10460.87,574.30,-223.1429,88.52, -,8.323609
43.40,10525.78,572.80,33,88.52, -,8.323609
43.45,10686.5,569.10,235.4762,88.52, -,8.323609
43.50,14575.3,485.30,3922.619,88.34, -,8.343058
43.55,12149.54,536.30,1616.476,88.34, -,8.343058
43.60,10478.16,573.90,28.76191,88.34, -,8.343058
43.65,10391.77,575.90,-82.33334,88.34, -,8.343058
43.70,10387.46,576.00,-131.7619,88.34, -,8.343058
43.75,10409.03,575.50,-243.5714,88.34, -,8.343058
43.80,10439.26,574.80,-3624.714,88.34, -,8.343058
43.85,10443.58,574.70,-1408,88.34, -,8.343058
43.90,10439.26,574.80,-247.9524,88.34, -,8.343058
43.95,10452.22,574.50,-173.4286,88.34, -,8.343058
44.00,10543.12,572.40,61.80952,88.34, -,8.343058
44.05,10673.44,569.40,214.7143,88.34, -,8.343058
44.10,10625.59,570.50,185.619,88.34, -,8.343058
44.15,10486.82,573.70,53.47619,88.34, -,8.343058
44.20,10447.9,574.60,16.42857,88.34, -,8.343058
44.25,10434.94,574.90,8.190476,88.34, -,8.343058
44.30,10426.3,575.10,8.190476,88.34, -,8.343058
44.35,10439.26,574.80,12.28571,88.34, -,8.343058
44.40,12875.63,520.60,2299.762,88.34, -,8.343058
44.45,12922.48,519.60,2282.572,88.34, -,8.343058
44.50,10413.35,575.40,-260.1429,88.34, -,8.343058
44.55,10327.14,577.40,-4045.857,88.52, -,8.323609
44.60,10404.72,575.60,-1661.714,88.52, -,8.323609
44.65,10434.94,574.90,-41.14286,88.52, -,8.323609
44.70,10340.06,577.10,-49.23809,88.52, -,8.323609
44.75,10352.98,576.80,-32.85714,88.52, -,8.323609
44.80,10391.77,575.90,-16.42857,88.52, -,8.323609
44.85,10478.16,573.90,37.04762,88.52, -,8.323609
44.90,12461.89,529.50,1922.19,88.52, -,8.323609
44.95,13653.28,504.20,3060.952,88.52, -,8.323609
45.00,10543.12,572.40,86.57143,88.52, -,8.323609
45.05,10616.9,570.70,70.28571,88.52, -,8.323609
45.10,10508.46,573.20,-157.0952,88.52, -,8.323609
45.15,10348.67,576.90,-263.7143,88.52, -,8.323609
45.20,10318.53,577.60,-160.2857,88.52, -,8.323609
45.25,10309.93,577.80,-131.4286,88.52, -,8.323609
45.30,10327.14,577.40,-102.7143,88.52, -,8.323609
45.35,10331.44,577.30,-90.38095,88.52, -,8.323609
45.40,10327.14,577.40,-106.8095,88.52, -,8.323609
45.45,10314.23,577.70,-2439.476,88.52, -,8.323609
45.50,10318.53,577.60,-2480,87.98, -,8.323609
